0.100090,0.100090,0.000100,0.000100,0.149982,0.069164,0.086723
0.200080,0.200080,0.200080,0.400060,0.148892,0.067858,0.087817
0.200080,0.200080,0.200080,0.200080,0.172392,0.079532,0.093789
0.200080,0.200080,0.200080,0.200080,0.188100,0.111995,0.113407
0.100090,0.200080,0.200080,0.200080,0.154144,0.071601,0.106020
0.200080,0.200080,0.200080,0.200080,0.203506,0.120381,0.117974
0.200080,0.200080,0.200080,0.200080,0.472126,0.457242,0.330672
0.100090,0.200080,0.200080,0.100090,0.157028,0.066581,0.086675
0.400060,0.200080,0.200080,0.200080,0.156505,0.079598,0.092992
0.000100,0.000100,0.100090,0.100090,0.146519,0.066220,0.086345
0.400060,0.200080,0.200080,0.100090,0.156318,0.075509,0.089384
0.100090,0.100090,0.100090,0.400060,0.157369,0.086786,0.091816
0.100090,0.100090,0.100090,0.100090,0.157259,0.072389,0.089913
0.400060,0.200080,0.200080,0.400060,0.204746,0.130156,0.122417
0.200080,0.200080,0.200080,0.200080,0.209246,0.129862,0.121242
0.200080,0.200080,0.200080,0.200080,0.191307,0.093906,0.101781
0.400060,0.400060,0.400060,0.400060,0.160125,0.083312,0.095913
0.200080,0.100090,0.100090,0.100090,0.370648,0.300190,0.193223
0.000100,0.000100,0.000100,0.000100,0.146519,0.066220,0.086345
0.000100,0.000100,0.000100,0.000100,0.146519,0.066220,0.086345
0.200080,0.200080,0.200080,0.100090,0.180462,0.092497,0.099790
0.100090,0.100090,0.100090,0.100090,0.146799,0.066520,0.086518
0.200080,0.400060,0.400060,0.400060,0.182876,0.106502,0.111062
0.000100,0.000100,0.000100,0.000100,0.151397,0.084651,0.087153
0.200080,0.100090,0.200080,0.200080,0.150717,0.072930,0.086345
0.200080,0.200080,0.200080,0.200080,0.188657,0.105899,0.106123
0.100090,0.100090,0.100090,0.100090,0.146423,0.065817,0.086487
0.200080,0.200080,0.200080,0.200080,0.166465,0.081536,0.095768
