7.748615741729736328e-01,2.251384109258651733e-01
5.824742913246154785e-01,4.175256788730621338e-01
5.155498981475830078e-01,4.844501614570617676e-01
6.413943171501159668e-01,3.586056530475616455e-01
9.749313592910766602e-01,2.506860345602035522e-02
4.089761525392532349e-02,9.591023921966552734e-01
9.833291769027709961e-01,1.667087152600288391e-02
9.763182997703552246e-01,2.368166483938694000e-02
8.881451487541198730e-01,1.118548884987831116e-01
6.353037059307098389e-02,9.364696145057678223e-01
2.972937375307083130e-02,9.702706933021545410e-01
6.668540090322494507e-02,9.333145618438720703e-01
9.880319833755493164e-01,1.196798682212829590e-02
8.202561736106872559e-01,1.797438263893127441e-01
2.202700264751911163e-02,9.779729247093200684e-01
9.282892942428588867e-01,7.171067595481872559e-02
9.933459758758544922e-01,6.654066499322652817e-03
1.426913030445575714e-02,9.857308268547058105e-01
9.826469235122203827e-03,9.901735782623291016e-01
2.632668018341064453e-01,7.367331385612487793e-01
9.652367234230041504e-01,3.476325422525405884e-02
3.086218051612377167e-02,9.691378474235534668e-01
6.707743555307388306e-02,9.329225420951843262e-01
2.862845920026302338e-02,9.713715314865112305e-01
4.405816197395324707e-01,5.594183802604675293e-01
9.916936755180358887e-01,8.306334726512432098e-03
9.446566700935363770e-01,5.534335225820541382e-02
6.161854267120361328e-01,3.838145732879638672e-01
1.430017780512571335e-02,9.856998324394226074e-01
7.199321985244750977e-01,2.800678610801696777e-01
6.281123757362365723e-01,3.718876540660858154e-01
8.713884949684143066e-01,1.286115199327468872e-01
8.893470764160156250e-01,1.106529533863067627e-01
1.677645742893218994e-01,8.322354555130004883e-01
9.875738024711608887e-01,1.242616027593612671e-02
9.418017864227294922e-01,5.819818004965782166e-02
3.404224514961242676e-01,6.595776081085205078e-01
9.474957585334777832e-01,5.250423401594161987e-02
1.150605008006095886e-01,8.849394917488098145e-01
5.674512982368469238e-01,4.325486421585083008e-01
2.184222191572189331e-01,7.815777659416198730e-01
5.722727179527282715e-01,4.277273416519165039e-01
