-1,-2,-2,3913,3102,689,0,0
0,0,2,2682,1725,2682,3272,3455
0,0,0,29239,14027,13559,14331,14948
0,0,0,46990,48233,49291,28314,28959
0,0,0,8617,5670,35835,20940,19146
0,0,0,64400,57069,57608,19394,19619
0,0,0,367965,412023,445007,542653,483003
0,0,-1,11876,380,601,221,-159
0,0,0,11285,14096,12108,12211,11793
-2,-1,-1,0,0,0,0,13007
0,0,-1,11073,9787,5535,2513,1828
-1,-1,2,12261,21670,9966,8517,22287
-1,-1,-1,12137,6500,6500,6500,6500
0,0,2,65802,67369,65701,66782,36137
0,0,0,70887,67060,63561,59696,56875
0,0,0,50614,29173,28116,28771,29531
2,2,2,15376,18010,17428,18338,17905
-1,-1,-1,253286,246536,194663,70074,5856
-2,-2,-2,0,0,0,0,0
-2,-2,-2,0,0,0,0,0
0,0,-1,38358,27688,24489,20616,11802
-1,-1,-1,316,316,316,0,632
2,2,2,41087,42445,45020,44006,46905
-2,-2,-2,5512,19420,1473,560,0
-1,0,0,4744,7070,0,5398,6360
0,0,0,47620,41810,36023,28967,29829
-1,-1,-1,-109,-425,259,-57,127
0,0,0,22541,16138,17163,17878,18931
-1,-1,-1,650,3415,3416,2040,30430
0,0,0,15329,16575,17496,17907,18375
-1,-1,-1,16646,17265,13266,15339,14307
0,0,0,30518,29618,22102,22734,23217
0,0,0,93036,84071,82880,80958,78703
-2,-2,-2,10929,4152,22722,7521,71439
-2,-2,-2,13709,5006,31130,3180,0
-2,-2,-1,30265,-131,-527,-923,-1488
0,0,0,186503,181328,180422,170410,173901
0,0,-1,15054,9806,11068,6026,-28335
-2,-2,-2,0,780,0,0,0
-1,0,-1,498,9075,4641,9976,17976
0,0,0,218668,221296,206895,628699,195969
0,0,0,67521,66999,63949,63699,64718
0,0,0,1877,3184,6003,3576,3670
0,0,0,59504,61544,62925,64280,67079
2,0,0,18927,21295,25921,25209,26636
-2,-2,-2,0,0,0,0,0
-1,0,0,14028,16484,15800,16341,16675
0,0,-2,4463,3034,1170,1170,0
-1,-1,-1,22401,21540,15134,32018,11849
0,0,0,17447,18479,19476,19865,20480
2,2,0,37042,36171,38355,39423,38659
0,0,0,61559,51163,43824,39619,35762
-2,-2,-2,13465,7867,7600,11185,3544
0,0,0,41402,41742,42758,43510,44420
0,0,0,46224,34993,31434,26518,21042
-2,-2,-2,1905,3640,162,0,151
-1,-1,-1,16386,15793,8441,7142,-679
0,0,0,175886,173440,172308,168608,132202
2,2,2,1587,1098,782,1166,700
0,0,0,400134,398857,404205,360199,356656
0,0,0,22848,23638,18878,14937,13827
0,0,-1,70800,72060,69938,16518,14096
2,2,2,24987,24300,26591,25865,27667
-2,-2,-2,28718,29166,0,0,0
-2,-1,-1,99,0,0,0,2353
-1,2,2,152519,148751,144076,8174,8198
0,0,0,2097,4193,3978,4062,4196
-1,-1,-1,300,300,1159,2280,300
-1,2,-1,-190,-9850,-9850,10311,10161
0,0,0,18565,17204,17285,18085,11205
-1,-1,-1,780,0,390,390,390
2,2,2,58267,59246,60184,58622,62307
-1,2,-1,9076,5787,-684,5247,3848
-1,-1,-1,0,0,3155,0,2359
-1,-1,-1,3048,5550,23337,4291,80153
0,0,0,14619,17216,16642,16976,17332
0,0,0,42838,37225,36087,9636,9590
-1,-1,-1,291,291,291,291,291
0,0,0,28387,29612,30326,28004,26446
-2,-2,-2,0,0,0,0,0
0,0,0,165254,157784,162702,69923,29271
0,0,-1,23411,27796,30400,33100,180000
0,0,0,26324,27471,28108,21993,19899
0,0,0,131595,139060,126819,104430,104990
0,0,0,48909,47863,21489,20414,19342
0,0,0,130028,107808,71934,118418,118407
0,-1,-1,390,1170,780,390,390
0,0,-1,3826,4751,6604,8604,7072
-1,-1,-1,81313,117866,17740,1330,7095
0,0,2,8583,8303,9651,10488,12314
2,2,2,138180,140774,142460,144098,147124
0,0,-2,7524,0,3968,3868,0
-2,-2,-2,-2000,5555,0,0,0
-1,-1,-2,880,1602,840,840,0
0,0,0,45648,46850,47214,19595,19209
0,0,0,83725,85996,87653,35565,30942
-1,-1,0,3967,8322,3394,6451,26370
0,0,0,86009,86108,89006,89775,87725
0,0,0,18722,18160,16997,13150,8866
0,0,-1,17973,19367,19559,18240,17928
-2,-2,-2,672,10212,850,415,100
0,0,0,-81,-303,32475,32891,33564
2,2,0,422069,431342,479432,487066,471145
0,0,0,44698,42254,38347,32496,23477
2,2,0,56685,55208,59175,60218,55447
-2,-2,-1,5580,0,0,0,0
-1,-1,-1,6108,2861,3277,3319,1150
-1,-1,-1,713,2272,722,867,1150
-1,-1,-1,171438,178382,39940,120483,44127
-2,-2,-2,-103,-103,-103,-103,-103
0,0,0,105879,108431,105594,105896,106491
0,0,0,13244,14722,15181,15928,16671
2,2,3,135673,138532,134813,144401,152174
0,0,0,52128,52692,54477,56076,60100
0,0,0,19015,19294,20259,20274,20311
0,3,2,18199,17618,18631,21319,20692
-1,-1,-1,326,326,326,5676,476
0,0,0,14029,15493,16630,17055,17629
-1,-1,-1,19660,9666,11867,7839,14837
0,-1,-1,50254,51445,53015,52479,1307
3,2,2,46004,45976,48953,48851,49318
-2,-2,-2,0,0,0,0,0
-2,-2,-2,0,0,0,0,0
0,0,0,304991,311243,306314,258610,246491
0,0,0,19115,18962,19298,19378,19717
-2,-2,-2,0,0,0,0,0
0,0,0,110151,99530,98951,100914,103146
0,0,0,163736,116422,99278,95766,97753
0,0,0,3347,3899,4503,5347,6375
0,0,0,60521,61450,57244,28853,29510
-2,-1,-1,4000,5645,3508,-27,13744
0,0,-1,95,2622,3301,3164,360
0,0,0,253454,247743,229049,220951,210606
0,0,0,227389,228719,229644,227587,227775
0,0,0,28452,26145,26712,25350,17603
2,2,2,10674,12035,13681,13269,14158
0,0,0,17444,19342,22000,24614,27200
0,0,0,7166,7997,8792,9189,4404
-1,-2,-2,752,300,5880,0,0
