4.433673024177551270e-01,5.064442753791809082e-01,4.405868947505950928e-01,5.376800298690795898e-01,3.710238635540008545e-01,7.412930727005004883e-01,4.347988069057464600e-01,4.861173629760742188e-01,5.736162662506103516e-01,3.710157573223114014e-01,2.701948285102844238e-01,5.385857224464416504e-01,5.086227655410766602e-01,4.414109885692596436e-01,4.130096435546875000e-01,3.684143126010894775e-01,6.202074885368347168e-01,4.426320791244506836e-01,4.164941608905792236e-01,4.912025332450866699e-01,6.004531383514404297e-01,5.077605843544006348e-01,8.030167222023010254e-01,4.287779629230499268e-01,9.299023151397705078e-01,2.866638004779815674e-01,3.082683980464935303e-01,5.766283869743347168e-01,3.083709776401519775e-01,4.971449971199035645e-01,6.352576017379760742e-01,4.039517045021057129e-01,5.377805829048156738e-01,3.038125634193420410e-01,4.423874616622924805e-01,6.443431973457336426e-01,7.531797289848327637e-01,4.562403857707977295e-01,6.020484566688537598e-01,4.045335054397583008e-01
3.598462343215942383e-01,1.765682101249694824e-01,1.222093701362609863e-01,3.237749934196472168e-01,8.357654213905334473e-01,3.920398950576782227e-01,8.562158942222595215e-01,1.121037006378173828e-01,2.449512481689453125e-03,3.851720094680786133e-01,4.801321625709533691e-01,3.000477552413940430e-01,7.663048505783081055e-01,4.762908220291137695e-01,5.221820473670959473e-01,7.251682877540588379e-01,5.590391755104064941e-01,3.769701719284057617e-01,5.640723109245300293e-01,1.336085796356201172e-01,3.320802450180053711e-01,1.364995241165161133e-01,2.494114637374877930e-01,7.104712128639221191e-01,2.749750018119812012e-01,9.661118984222412109e-01,8.566165566444396973e-01,2.562202215194702148e-01,2.786120176315307617e-01,5.072112083435058594e-01,5.275702476501464844e-02,2.243111133575439453e-01,4.346212148666381836e-01,8.603938817977905273e-01,9.834668040275573730e-01,2.490354180335998535e-01,9.631096720695495605e-01,8.820637464523315430e-01,1.940840482711791992e-01,6.787571310997009277e-01
3.053704500198364258e-01,6.129578948020935059e-01,9.863073825836181641e-01,7.922950387001037598e-01,9.833215475082397461e-01,1.461171507835388184e-01,5.126495957374572754e-01,6.696717739105224609e-01,4.102122783660888672e-02,8.509469628334045410e-01,9.141910672187805176e-01,6.154831051826477051e-01,3.388515710830688477e-01,9.145547151565551758e-01,5.911815762519836426e-01,7.898732423782348633e-01,1.866319775581359863e-01,3.614417314529418945e-01,2.302138805389404297e-01,1.529741883277893066e-01,5.623924732208251953e-01,4.618521928787231445e-01,3.315612673759460449e-01,3.200750946998596191e-01,7.079889178276062012e-01,9.594234824180603027e-01,6.151763796806335449e-01,8.280059099197387695e-01,1.457568407058715820e-01,4.977355003356933594e-01,1.237959265708923340e-01,9.633386135101318359e-01,9.197759032249450684e-01,8.211199045181274414e-01,7.801479101181030273e-02,5.920463800430297852e-01,4.447406530380249023e-01,4.917901158332824707e-01,6.635464429855346680e-01,9.795615673065185547e-01
4.479089975357055664e-01,3.729453086853027344e-01,3.337621092796325684e-01,2.588485479354858398e-01,1.263862848281860352e-02,2.426038980484008789e-01,6.320328712463378906e-01,1.171355843544006348e-01,9.927833080291748047e-02,2.365123033523559570e-01,9.224444627761840820e-01,2.378879785537719727e-01,3.914141058921813965e-01,2.231622338294982910e-01,6.573433876037597656e-01,8.333212137222290039e-01,9.530293941497802734e-02,5.094737410545349121e-01,8.441488146781921387e-01,8.918014764785766602e-01,4.203348159790039062e-01,3.534001111984252930e-02,1.395183801651000977e-02,7.261335253715515137e-01,8.068885803222656250e-01,7.112815380096435547e-01,1.863965988159179688e-01,4.539268016815185547e-01,6.452058553695678711e-01,5.068737268447875977e-01,9.379647970199584961e-01,2.062883973121643066e-01,8.685225844383239746e-01,5.840318799018859863e-01,2.549440264701843262e-01,4.486302137374877930e-01,4.488865733146667480e-01,5.849528312683105469e-01,2.711295485496520996e-01,1.161392331123352051e-01
7.690154314041137695e-01,5.751621127128601074e-01,1.717771887779235840e-01,9.897485375404357910e-01,8.393007516860961914e-01,8.450462222099304199e-01,4.809277057647705078e-01,8.868318200111389160e-01,6.644129157066345215e-01,1.647453904151916504e-01,7.090387940406799316e-01,7.342846393585205078e-01,5.054293870925903320e-01,7.148051261901855469e-02,2.597455978393554688e-01,6.890165209770202637e-01,4.512326717376708984e-01,3.684735894203186035e-01,5.882212519645690918e-01,5.211667418479919434e-01,3.604944944381713867e-01,8.878841400146484375e-01,6.787246465682983398e-02,1.141182780265808105e-01,3.929961323738098145e-01,7.961777448654174805e-01,2.946131229400634766e-01,6.889973878860473633e-01,5.194268822669982910e-01,7.034773230552673340e-01,5.816394090652465820e-02,7.447488903999328613e-01,8.217384815216064453e-01,3.371096253395080566e-01,8.032370805740356445e-01,4.467740058898925781e-01,6.308249831199645996e-01,3.653999567031860352e-01,3.538525104522705078e-02,4.814795255661010742e-01
1.516188979148864746e-01,3.847052454948425293e-01,3.849112391471862793e-01,9.185543060302734375e-01,1.399717926979064941e-01,9.606088399887084961e-01,5.629712939262390137e-01,8.801617026329040527e-01,8.028467297554016113e-01,5.806062221527099609e-01,2.826815247535705566e-01,4.871624708175659180e-02,5.709187388420104980e-01,9.737076163291931152e-01,6.869876384735107422e-01,5.375601053237915039e-01,1.017092466354370117e-01,7.213380336761474609e-01,2.634818553924560547e-01,2.670490741729736328e-01,5.373491644859313965e-01,4.941334128379821777e-01,3.238865137100219727e-01,3.865918517112731934e-01,1.806702017784118652e-01,3.662779927253723145e-01,4.781839251518249512e-01,2.366197109222412109e-01,2.254058122634887695e-01,5.252604484558105469e-01,8.004727363586425781e-01,5.465080142021179199e-01,7.074662446975708008e-01,1.227072477340698242e-01,6.182079315185546875e-01,3.997005224227905273e-01,7.137497067451477051e-01,1.368440985679626465e-01,5.668014287948608398e-02,7.577213048934936523e-01
7.530183196067810059e-01,7.131794691085815430e-01,5.382294654846191406e-01,3.098744153976440430e-01,8.300228714942932129e-01,5.294009447097778320e-01,2.770385742187500000e-01,7.229441404342651367e-01,9.281927347183227539e-01,7.182778120040893555e-01,6.808761358261108398e-01,7.744221687316894531e-01,9.869774580001831055e-01,5.844224691390991211e-01,3.975696563720703125e-01,6.289181709289550781e-01,2.579031586647033691e-01,4.817698597908020020e-01,3.184292316436767578e-01,5.453382730484008789e-01,7.445116639137268066e-01,3.391754627227783203e-01,9.863539338111877441e-01,5.716901421546936035e-01,7.785120010375976562e-01,8.787301182746887207e-01,2.152777910232543945e-01,7.882538437843322754e-01,7.109413743019104004e-01,1.999900937080383301e-01,2.514289617538452148e-01,4.439962506294250488e-01,6.402802467346191406e-02,1.111283302307128906e-01,9.402378797531127930e-01,4.271413087844848633e-01,4.704521298408508301e-01,1.295952200889587402e-01,7.782645225524902344e-01,4.539050459861755371e-01
5.715922117233276367e-01,8.047170042991638184e-01,6.595697999000549316e-01,3.241847753524780273e-01,9.653687477111816406e-02,2.943633794784545898e-01,2.264925241470336914e-01,1.580264568328857422e-01,5.605170726776123047e-01,7.272943854331970215e-01,1.487778425216674805e-01,7.771225571632385254e-01,4.578484296798706055e-01,2.007642388343811035e-01,8.770065903663635254e-01,2.057464122772216797e-01,3.379884958267211914e-01,5.846097469329833984e-01,8.896064162254333496e-01,6.884205341339111328e-02,2.530286908149719238e-01,5.011468529701232910e-01,8.500669598579406738e-01,7.495693564414978027e-01,4.488409757614135742e-01,2.610540390014648438e-02,2.992296218872070312e-01,3.429627418518066406e-02,5.954596996307373047e-01,8.731307387351989746e-01,2.088596820831298828e-01,6.892405748367309570e-01,6.618303060531616211e-01,2.296066284179687500e-02,4.454928636550903320e-02,8.697501420974731445e-01,9.912299513816833496e-01,1.296435594558715820e-01,6.824105978012084961e-02,4.273604154586791992e-01
6.355029344558715820e-01,8.365002870559692383e-01,2.958361506462097168e-01,1.120296716690063477e-01,6.762552261352539062e-01,9.731175303459167480e-01,6.905621886253356934e-01,2.656945586204528809e-01,2.172350883483886719e-03,8.690427541732788086e-01,7.856517434120178223e-01,3.851593732833862305e-01,6.527831554412841797e-01,7.402832508087158203e-01,1.182597279548645020e-01,6.574661731719970703e-01,1.609829068183898926e-01,2.117125391960144043e-01,7.366725802421569824e-01,5.386673212051391602e-01,8.098664879798889160e-01,5.983081459999084473e-01,7.453322410583496094e-03,5.390474200248718262e-01,9.076783061027526855e-01,2.017855644226074219e-01,7.189077734947204590e-01,3.109675645828247070e-01,1.634387373924255371e-01,8.301385641098022461e-01,4.140615463256835938e-02,5.868911743164062500e-03,9.268428087234497070e-01,5.176903605461120605e-01,5.919901728630065918e-01,1.479326486587524414e-01,6.498833894729614258e-01,2.638859748840332031e-01,9.335229992866516113e-01,3.981244564056396484e-02
2.477135658264160156e-01,1.495463848114013672e-01,3.405200242996215820e-01,1.234459877014160156e-01,5.485956072807312012e-01,9.559126496315002441e-01,1.178476810455322266e-01,6.176304817199707031e-02,7.353814840316772461e-01,6.204253435134887695e-02,7.861557006835937500e-01,3.164833188056945801e-01,1.480159163475036621e-01,2.543427348136901855e-01,3.445172309875488281e-01,6.956877708435058594e-01,9.930999875068664551e-01,5.075427889823913574e-01,2.166917920112609863e-01,6.604625582695007324e-01,4.070840477943420410e-01,2.494352459907531738e-01,3.248046636581420898e-01,2.729940414428710938e-01,5.952137708663940430e-01,5.702181458473205566e-01,3.871859908103942871e-01,5.184034705162048340e-01,8.082270026206970215e-01,3.373569250106811523e-01,6.599018573760986328e-01,1.118016242980957031e-02,4.659953117370605469e-01,2.838158011436462402e-01,1.996944546699523926e-01,1.158893108367919922e-02,6.221948862075805664e-01,3.212861418724060059e-01,4.476619362831115723e-01,2.563251256942749023e-01
