0.046730,0.428580,0.327420,0.566199,0.225402,0.684047,0.215253,0.746078,0.265464
0.046730,0.428580,0.327420,0.541339,0.225402,0.682149,0.215253,0.748882,0.372095
0.037384,0.428580,0.327420,0.530515,0.225402,0.679454,0.215253,0.755581,0.572856
0.037384,0.571435,0.327420,0.524093,0.225402,0.678423,0.215253,0.758696,0.908263
0.046730,0.571435,0.327420,0.531432,0.225402,0.676736,0.215253,0.758696,0.201627
0.037384,0.571435,0.327420,0.522993,0.225402,0.675892,0.215253,0.755581,0.898443
0.046730,0.714290,0.327420,0.515838,0.225402,0.675892,0.215253,0.754023,0.944736
0.046730,0.714290,0.323901,0.510150,0.225402,0.675892,0.210268,0.754023,0.660814
0.046730,0.571435,0.316862,0.511182,0.225402,0.674018,0.210268,0.748882,0.629126
0.056076,0.571435,0.323901,0.524736,0.227582,0.673081,0.215253,0.752310,0.061709
0.205608,1.000000,0.331292,0.518498,0.236789,0.673081,0.215253,0.754023,0.205920
0.532711,0.857145,0.346074,0.533175,0.241877,0.673081,0.215253,0.750596,0.176498
0.392524,0.714290,0.353113,0.577298,0.252053,0.673081,0.223561,0.754023,0.687043
0.224300,0.571435,0.366487,0.707374,0.263926,0.692763,0.223561,0.781752,0.384077
0.084113,0.142869,0.384085,0.794520,0.273133,0.713383,0.235468,0.876778,0.769875
0.084113,0.142869,0.398867,0.739481,0.285974,0.739346,0.241007,0.920708,0.497690
0.074767,0.142869,0.416112,0.705540,0.295665,0.752467,0.249315,0.923668,0.717644
0.056076,0.428580,0.429486,0.733059,0.298088,0.747781,0.249315,0.919812,0.991974
0.065421,0.428580,0.433006,0.665177,0.298088,0.727349,0.249315,0.907934,0.380008
0.121496,0.571435,0.433006,0.626833,0.298088,0.718819,0.246545,0.881763,0.777480
0.102805,0.285724,0.433006,0.589223,0.298088,0.710267,0.246545,0.866185,0.934764
0.168225,0.571435,0.440749,0.567208,0.302450,0.704854,0.249315,0.853411,0.212089
0.093459,0.571435,0.448140,0.551521,0.304630,0.696231,0.254299,0.844064,0.651689
0.093459,0.571435,0.455179,0.538679,0.309476,0.688920,0.256792,0.835029,0.125488
0.093459,0.428580,0.458698,0.523910,0.314564,0.683203,0.256792,0.825682,0.267176
0.093459,0.285724,0.465738,0.516755,0.319894,0.683203,0.265099,0.815868,0.386088
0.084113,0.428580,0.475240,0.519507,0.322317,0.692482,0.265099,0.809637,0.013306
0.084113,0.285724,0.482279,0.517489,0.332009,0.694544,0.265099,0.809637,0.382361
0.084113,0.285724,0.485799,0.513728,0.334432,0.691639,0.265099,0.809637,0.869740
0.084113,0.285724,0.497413,0.503912,0.334432,0.688077,0.265099,0.808235,0.340316
0.093459,0.285724,0.497413,0.498225,0.340974,0.679642,0.265099,0.805430,0.482069
0.364487,0.285724,0.500933,0.493822,0.340974,0.671956,0.268145,0.802315,0.599573
0.364487,0.285724,0.507972,0.488318,0.348242,0.668113,0.274238,0.802315,0.493532
0.355141,0.428580,0.507972,0.482631,0.353573,0.660802,0.274238,0.795616,0.186160
0.214954,0.285724,0.507972,0.477127,0.356238,0.657147,0.274238,0.792812,0.827416
0.046730,0.285724,0.507972,0.472723,0.356238,0.653398,0.274238,0.786270,0.668484
0.046730,0.285724,0.507972,0.472723,0.356238,0.650305,0.267384,0.784166,0.794277
0.046730,0.285724,0.507972,0.472723,0.356238,0.650305,0.265099,0.789697,0.107874
0.037384,0.142869,0.507972,0.472723,0.356238,0.653398,0.256792,0.792812,0.723737
0.056076,0.285724,0.497413,0.473549,0.350907,0.655085,0.256792,0.795616,0.411252
0.046730,0.285724,0.497413,0.477218,0.348242,0.657475,0.256792,0.795616,0.820988
0.028038,0.285724,0.485799,0.479145,0.340974,0.655929,0.251807,0.789385,0.647075
0.028038,0.142869,0.485799,0.482631,0.340974,0.657991,0.249315,0.789697,0.782968
0.018693,0.285724,0.475240,0.489969,0.334432,0.661833,0.249315,0.786270,0.553036
0.028038,0.285724,0.475240,0.493822,0.329586,0.661833,0.246545,0.782063,0.529716
0.037384,0.285724,0.472073,0.497216,0.327163,0.662677,0.241007,0.782063,0.789393
0.280374,0.142869,0.465738,0.497216,0.327163,0.664364,0.241007,0.782063,0.023248
0.345795,0.285724,0.462218,0.501069,0.319894,0.665395,0.241007,0.782063,0.477218
0.345795,0.285724,0.452539,0.504990,0.319894,0.667457,0.241007,0.783465,0.732341
0.336449,0.285724,0.444620,0.505747,0.311899,0.667457,0.241007,0.786270,0.692753
0.102805,0.142869,0.444620,0.510976,0.311899,0.669144,0.241007,0.786270,0.477608
0.037384,0.000014,0.436877,0.510976,0.304630,0.669988,0.246545,0.783465,0.861257
0.028038,0.000014,0.433006,0.513086,0.300269,0.669988,0.243776,0.782063,0.438079
0.037384,0.000014,0.433006,0.523910,0.298088,0.673081,0.249315,0.782063,0.244749
0.028038,0.000014,0.422448,0.527763,0.298088,0.674955,0.246545,0.782063,0.070604
0.037384,0.000014,0.422448,0.527763,0.290820,0.676736,0.243084,0.778558,0.099395
0.037384,0.000014,0.412945,0.529414,0.290820,0.678423,0.243776,0.777390,0.316235
0.037384,0.000014,0.412945,0.527763,0.283551,0.674018,0.249315,0.782063,0.518629
0.028038,0.000014,0.402386,0.527763,0.283551,0.675892,0.249315,0.782063,0.662022
0.028038,0.000014,0.402386,0.525745,0.283551,0.675892,0.249315,0.777390,0.406807
0.018693,0.000014,0.398867,0.524093,0.275555,0.678423,0.249315,0.777390,0.912932
0.009347,0.000014,0.391828,0.527763,0.270710,0.676736,0.256792,0.780506,0.293563
0.009347,0.000014,0.391828,0.530240,0.268287,0.676736,0.256792,0.777390,0.459051
0.028038,0.000014,0.384085,0.528588,0.268287,0.676736,0.249315,0.777390,0.332360
0.037384,0.000014,0.380213,0.530240,0.266106,0.678423,0.249315,0.777390,0.650885
0.037384,0.000014,0.380213,0.532258,0.261745,0.678423,0.249315,0.782063,0.257971
0.028038,0.000014,0.369655,0.536019,0.261745,0.681516,0.254299,0.782063,0.478533
0.037384,0.000014,0.369655,0.537257,0.256899,0.679454,0.256792,0.782063,0.766344
0.028038,0.000014,0.363319,0.536019,0.254476,0.678423,0.256792,0.782063,0.084174
0.028038,0.000014,0.360152,0.534184,0.254476,0.678423,0.256792,0.782063,0.875371
0.028038,0.000014,0.360152,0.537670,0.252053,0.681516,0.256792,0.784868,0.339039
0.046730,0.000014,0.356632,0.532258,0.247208,0.681516,0.256792,0.786270,0.839485
0.037384,0.000014,0.349593,0.532258,0.247208,0.684047,0.256792,0.786270,0.346651
0.037384,0.000014,0.349593,0.536019,0.241877,0.682360,0.256792,0.786270,0.333741
0.028038,0.000014,0.342554,0.532166,0.239212,0.682360,0.256792,0.786270,0.476339
0.028038,0.000014,0.339035,0.530240,0.239212,0.684047,0.262330,0.786270,0.892251
