0.176540,0.098915,0.275402,0.001145,0.003562,0.000000,0.002576,0.001876,0.001513
0.286003,0.001000,0.348455,0.678019,0.020173,0.583468,0.167172,1.000000,0.516036
0.618764,0.552404,0.001000,0.001000,0.103673,0.001000,0.364086,0.001000,0.001000
0.001000,1.000000,0.001000,0.001000,0.001000,1.000000,1.000000,0.001000,0.001000
0.404444,1.000000,1.000000,0.827786,0.001000,0.001000,0.001000,0.001000,1.000000
0.666124,0.485429,0.353319,0.192234,0.001000,0.001000,0.001000,0.001000,0.207837
0.156499,0.001000,0.785507,0.001000,0.595303,1.000000,1.000000,0.210790,0.001000
0.001000,0.001000,0.079365,0.001000,0.001000,1.000000,0.001000,0.521566,0.001000
0.028918,0.640047,0.001000,0.524596,0.001000,0.638479,0.000125,0.293160,0.001000
0.001000,0.433439,1.000000,1.000000,0.001000,0.028864,0.104524,0.001000,0.855089
0.001000,0.001000,0.001000,0.001000,0.001000,0.897101,1.000000,0.001000,0.609037
0.001000,0.575992,0.760096,0.754570,0.001000,0.001000,0.001000,1.000000,0.001000
0.001000,0.001000,1.000000,0.001000,0.970859,0.001000,0.154630,1.000000,0.001000
0.344709,0.254079,0.054318,0.945398,0.312843,0.001000,0.858535,0.453145,0.001000
0.001000,0.448665,1.000000,0.001000,0.001000,0.001000,0.177898,0.001000,1.000000
0.725259,0.001000,1.000000,0.001000,0.001000,0.001000,1.000000,0.001000,1.000000
0.996813,0.001000,0.001000,0.001000,0.021179,0.037274,0.910407,0.240789,1.000000
0.926879,0.566044,0.001000,0.130722,0.001000,1.000000,1.000000,0.001000,0.259384
0.001000,0.001000,1.000000,0.049252,0.559395,0.001000,0.001000,0.379561,0.318545
0.188867,1.000000,1.000000,0.001000,0.295531,0.225237,0.251690,0.001000,0.001000
0.560081,0.001000,0.833881,0.662174,0.001000,0.001000,0.001000,0.001000,0.768231
0.001000,0.684603,0.089278,0.001000,0.001000,1.000000,0.432054,0.643651,0.123994
0.001000,0.001000,0.001000,0.106945,0.001000,0.001000,0.101153,0.030782,0.042462
1.000000,0.001000,1.000000,0.390201,1.000000,0.541377,0.307303,0.902703,0.682807
0.001000,0.001000,0.498204,0.001000,0.001000,0.001000,0.346260,0.622066,0.799869
1.000000,0.576165,0.678883,0.607205,0.706265,0.001000,0.001000,0.001000,0.795381
1.000000,0.001000,0.001000,0.001000,0.634438,0.001000,0.001000,0.001000,0.001000
0.001000,0.198416,1.000000,0.001000,0.455948,0.001000,0.001000,0.216356,0.001000
0.961884,0.001000,1.000000,0.181539,0.001000,0.961792,0.001000,0.001000,0.001000
0.652208,1.000000,0.001000,0.001000,1.000000,0.580540,0.001000,0.001000,0.868838
0.001000,0.001000,0.227994,0.921631,0.539361,1.000000,0.066418,0.787897,0.001000
0.001000,0.001000,0.759207,0.001000,0.001000,0.001000,0.199339,0.831656,0.001000
1.000000,0.001000,0.001000,0.309225,1.000000,0.547567,1.000000,0.001000,0.001000
1.000000,0.001000,0.823970,0.001000,1.000000,0.001000,0.426822,0.001000,0.001000
0.001000,0.001000,0.183632,0.001000,0.016581,0.252683,0.001000,0.001000,0.001000
1.000000,0.001000,0.001000,1.000000,0.001000,0.850390,0.001000,0.001000,0.332190
0.001000,0.001000,0.001000,1.000000,0.792412,0.732795,0.398045,0.221916,0.001000
1.000000,0.160682,0.716875,0.001000,0.001000,0.001000,0.600070,0.001000,0.648365
0.232804,0.637650,1.000000,0.001000,0.001000,1.000000,0.416437,0.155353,1.000000
0.001000,0.001000,0.280799,0.001000,0.001000,1.000000,1.000000,0.001000,1.000000
0.001000,1.000000,0.583327,0.001000,0.001000,0.001000,0.001000,1.000000,1.000000
0.001000,1.000000,0.609721,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000
0.001000,0.001000,0.001000,1.000000,0.028081,0.277367,0.001000,0.001000,0.001000
1.000000,0.235392,0.432128,1.000000,0.480377,0.001000,1.000000,0.721124,0.001000
1.000000,0.692292,0.001000,0.001000,0.001000,0.152304,0.129683,0.090183,0.001000
0.001000,0.001000,1.000000,0.612237,1.000000,1.000000,0.381592,0.001000,0.318679
1.000000,0.001000,0.405076,0.001000,0.438032,0.001000,1.000000,0.001000,0.001000
1.000000,0.593558,0.573475,0.660837,1.000000,0.001000,0.001000,1.000000,0.856963
0.428189,0.001000,0.001000,0.001000,0.026729,0.001000,1.000000,0.001000,0.001000
0.001000,0.001000,1.000000,0.001000,0.079406,0.350797,0.001000,0.001000,0.264341
0.001000,0.271342,1.000000,0.487292,0.001000,0.001000,1.000000,0.001000,0.029602
0.001000,0.710600,0.176206,0.540281,1.000000,0.001000,0.001000,0.001000,0.830491
0.710830,1.000000,0.288904,0.101215,0.009291,0.001000,0.001000,0.001000,0.001000
1.000000,0.585253,0.944057,0.194452,0.001000,0.560263,0.239151,0.001000,0.325251
1.000000,0.001000,0.534007,0.001000,0.858988,1.000000,0.908177,0.472883,0.001000
0.001000,1.000000,0.867952,0.001000,0.792867,1.000000,1.000000,1.000000,0.001000
0.001000,0.356406,0.314948,0.584763,0.613514,0.001000,0.001000,0.001000,0.538629
1.000000,0.001000,0.001000,0.001000,0.001000,1.000000,0.001000,0.836120,1.000000
0.778321,0.610303,1.000000,0.474040,0.001000,1.000000,0.693027,0.391924,0.010989
1.000000,0.390289,0.960844,0.991997,0.012941,0.127914,0.001000,0.594572,0.907178
0.031711,0.001000,0.293426,1.000000,0.001000,0.286510,0.069177,1.000000,0.001000
0.126958,1.000000,0.001000,0.529816,0.856305,0.147073,0.001000,1.000000,0.001000
0.001000,0.181618,0.001000,1.000000,0.767559,0.190143,1.000000,0.624801,1.000000
0.698264,0.001000,0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,0.707045
