0.200799,1.000000,0.300699,0.100300
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.333555
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.000333
0.000999,1.000000,0.000999,0.333555
0.000999,1.000000,0.000999,0.333555
0.000999,1.000000,0.000999,0.333555
0.000999,1.000000,0.000999,0.333555
0.000999,1.000000,0.000999,0.333555
0.000999,1.000000,0.000999,0.666778
0.000999,1.000000,0.000999,0.666778
0.000999,1.000000,0.000999,0.333555
0.000999,1.000000,0.000999,0.333555
0.000999,1.000000,0.000999,0.333555
0.000999,1.000000,0.000999,0.333555
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.666778
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.666778
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.666778
0.000999,0.000167,0.000999,0.666778
0.000999,0.000167,0.000999,0.666778
0.000999,0.000167,0.000999,0.000333
0.000999,0.000167,0.000999,0.333555
0.000999,0.000167,0.000999,0.000333
0.000999,0.000167,0.000999,0.000333
0.000999,0.000167,0.000999,0.000333
0.000999,0.000167,0.000999,0.000333
0.000999,0.000167,0.000999,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.166806,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.333555
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.333444,1.000000,0.000333
0.000999,0.500083,1.000000,0.000333
0.000999,0.500083,1.000000,0.000333
0.000999,0.500083,1.000000,0.000333
