0.560314,0.464033,0.539820,0.371314,0.423228,0.303189,0.394413,0.661986,0.342121,0.265147
0.669777,-1.592709,0.612873,1.048188,0.439839,0.886657,0.559009,1.946046,0.856644,0.707371
1.013803,-0.543556,-0.484384,0.471425,-0.680164,0.664699,-0.079059,0.218140,0.096083,1.993390
0.132697,0.386045,0.104167,2.470684,1.503833,-0.001904,-0.233332,0.889890,1.398365,1.061201
1.386955,-0.675050,0.126371,-1.145530,-0.464090,2.063544,0.883997,1.048500,0.420038,0.456236
0.358339,0.050957,0.041616,-0.471742,0.629552,0.283148,-0.511582,1.172091,-0.730516,0.856888
2.003848,1.547923,0.748734,0.174709,0.142034,0.103408,0.198376,0.235606,-0.355163,1.391828
0.291956,0.983723,-0.005922,0.223692,0.964360,-1.442615,0.917864,0.277343,0.980600,0.262696
0.851598,-0.799836,-1.084072,0.705838,1.389819,1.351940,-0.730972,0.690850,0.444069,-0.583195
1.413890,-2.004597,-0.884283,-1.091103,-0.107087,-2.156406,1.291514,1.793292,-0.146908,0.872671
-0.554638,0.941110,1.024514,1.124739,-0.220415,-0.193355,-0.768690,2.078588,0.051411,-0.487359
-1.458916,1.737414,-0.303817,1.338611,-2.519994,0.455243,1.448866,0.632019,0.510290,0.420311
0.339230,1.408286,0.849101,-0.215625,1.279187,0.754458,-1.066185,-0.126424,0.691871,1.113700
-0.564985,-0.846214,-0.293971,0.546636,-0.004585,1.404316,0.943132,0.178458,1.102056,-0.711620
-0.377097,-0.706564,2.138866,0.027335,1.467048,1.123462,-1.866976,-0.200013,-1.093698,0.282764
0.597588,1.371864,0.778733,1.651263,1.173567,0.770318,-0.967805,0.791563,-2.403901,1.361787
2.082066,-0.825245,0.797691,-0.500652,-0.164981,1.078265,0.442520,1.217819,-1.114836,-0.193210
0.937999,0.781065,0.552147,1.692696,1.242871,0.113956,0.686382,0.887223,0.591235,0.114098
0.100586,0.847574,0.148135,0.929793,1.084257,0.062325,0.308613,-0.684379,-0.219949,1.031865
-0.421293,1.049721,0.353696,0.363362,-1.374762,2.678626,0.823891,1.303761,0.464602,-0.814436
-0.701786,-0.390651,0.645620,-0.033185,-2.989358,0.401766,0.423319,0.702935,1.321837,-0.119991
2.048398,0.853089,1.951283,0.912691,0.727955,1.204016,1.075707,-1.557349,-0.108666,0.487949
0.379899,-0.490133,-0.043772,0.714998,1.043418,1.101545,1.692757,1.139236,0.745602,0.871207
1.263017,-0.017912,0.521503,-0.058853,1.217096,1.350809,-0.369534,-0.193571,-0.555562,0.896023
0.397813,0.434978,-0.810385,-2.314729,-0.102707,0.402690,3.374728,0.378119,0.794507,-1.049870
0.044948,0.678513,0.494884,1.156658,-1.251142,2.205566,0.574807,-0.682136,1.303913,-1.631672
-0.671402,0.273634,1.015488,1.376543,-0.914320,-0.345027,1.910786,1.242526,-1.713474,0.018944
1.427639,-0.038751,0.325626,0.323906,1.343714,0.838988,1.490332,0.725828,1.128142,-0.811020
0.198419,-0.007656,1.023625,-0.400263,0.046776,0.187575,0.591176,1.491766,-1.775144,1.516689
-0.204504,-0.574017,0.847900,2.147961,0.970795,2.273120,-1.483687,-2.052008,4.289755,-0.006430
1.108882,0.132339,1.823139,-0.395220,0.847474,-0.710978,-0.367626,-0.538297,-0.553355,0.173377
0.306477,0.477052,0.792503,-0.196160,0.012638,-0.603693,1.583649,-0.880740,-0.616971,1.304294
-1.511581,1.314423,-2.183056,0.084021,0.753905,-1.080934,0.087056,-0.068387,1.528529,1.053997
1.293109,0.859502,0.759860,-0.349455,1.561998,0.364956,0.835886,0.254999,0.186274,0.228449
1.157808,0.223237,1.186672,0.427578,0.961963,1.374431,-0.268898,0.210067,1.732332,0.679008
0.713791,1.495964,-0.974538,0.069871,0.428625,-0.932010,-0.995203,3.102802,1.570460,0.127077
2.243103,-0.287159,2.035415,0.679239,0.117956,-0.307816,0.261154,0.298654,1.393636,1.976012
