4.186400175094604492e-01,3.532309234142303467e-01,5.736889839172363281e-01,7.197554111480712891e-01,4.194766581058502197e-01,7.314075231552124023e-01,5.446787476539611816e-01,3.100194334983825684e-01,3.962278366088867188e-01,4.447019398212432861e-01,4.096683561801910400e-01,4.770559966564178467e-01,3.787586688995361328e-01,5.351921916007995605e-01,4.825412333011627197e-01,3.231061697006225586e-01,5.434872508049011230e-01,5.289269685745239258e-01,6.437435150146484375e-01,6.298052668571472168e-01,5.210797786712646484e-01,3.382533788681030273e-01,4.631461203098297119e-01,5.283849239349365234e-01,6.345297098159790039e-01,6.527619361877441406e-01,3.340795636177062988e-01,7.190043330192565918e-01,4.658852517604827881e-01,4.110192954540252686e-01
5.425869226455688477e-01,2.856252193450927734e-01,3.895344734191894531e-01,4.479929804801940918e-01,2.020086050033569336e-01,6.155711412429809570e-02,6.850239038467407227e-01,2.216706275939941406e-01,4.627130627632141113e-01,7.676633596420288086e-01,3.598462343215942383e-01,1.765682101249694824e-01,1.222093701362609863e-01,3.237749934196472168e-01,8.357654213905334473e-01,3.920398950576782227e-01,8.562158942222595215e-01,1.121037006378173828e-01,2.449512481689453125e-03,3.851720094680786133e-01,4.801321625709533691e-01,3.000477552413940430e-01,7.663048505783081055e-01,4.762908220291137695e-01,5.221820473670959473e-01,7.251682877540588379e-01,5.590391755104064941e-01,3.769701719284057617e-01,5.640723109245300293e-01,1.336085796356201172e-01
1.444885730743408203e-01,6.736920475959777832e-01,1.983636021614074707e-01,7.010914683341979980e-01,4.063027501106262207e-01,8.828111290931701660e-01,9.438468813896179199e-01,1.070684790611267090e-01,1.293843388557434082e-01,1.809517145156860352e-01,8.734635114669799805e-01,1.040295362472534180e-01,7.541525959968566895e-01,6.521323919296264648e-01,5.936810374259948730e-01,9.750154018402099609e-01,5.513060688972473145e-01,5.743856430053710938e-01,7.435461878776550293e-01,4.502206444740295410e-01,8.111709952354431152e-01,1.261735558509826660e-01,8.725349903106689453e-01,6.572529673576354980e-01,8.798236250877380371e-01,4.556456804275512695e-01,7.667129635810852051e-01,3.710463643074035645e-01,9.271585345268249512e-01,6.927251219749450684e-01
5.104993581771850586e-01,4.412543773651123047e-02,1.069756150245666504e-01,4.667867422103881836e-01,4.117604494094848633e-01,8.228612542152404785e-01,3.753575682640075684e-01,4.926968216896057129e-01,9.264616370201110840e-01,3.464161157608032227e-01,7.016095519065856934e-01,7.859116196632385254e-01,1.037589907646179199e-01,7.396539449691772461e-01,3.696033358573913574e-01,9.981075525283813477e-01,5.583497881889343262e-01,2.718862295150756836e-01,8.187239170074462891e-01,6.278427839279174805e-01,9.114201068878173828e-01,5.497851371765136719e-01,3.820190429687500000e-01,2.976563572883605957e-01,5.530310869216918945e-01,1.835525035858154297e-02,4.065371155738830566e-01,6.609501838684082031e-01,2.693567872047424316e-01,2.770525813102722168e-01
4.203348159790039062e-01,3.534001111984252930e-02,1.395183801651000977e-02,7.261335253715515137e-01,8.068885803222656250e-01,7.112815380096435547e-01,1.863965988159179688e-01,4.539268016815185547e-01,6.452058553695678711e-01,5.068737268447875977e-01,9.379647970199584961e-01,2.062883973121643066e-01,8.685225844383239746e-01,5.840318799018859863e-01,2.549440264701843262e-01,4.486302137374877930e-01,4.488865733146667480e-01,5.849528312683105469e-01,2.711295485496520996e-01,1.161392331123352051e-01,6.872168779373168945e-01,8.803825974464416504e-01,4.303363561630249023e-01,8.666606545448303223e-01,9.445234537124633789e-01,6.816979646682739258e-01,3.895175457000732422e-02,6.113466620445251465e-01,3.083063960075378418e-01,4.811031222343444824e-01
7.069386839866638184e-01,5.617332458496093750e-02,9.126256108283996582e-01,5.187171697616577148e-02,9.252643585205078125e-02,7.011510729789733887e-01,7.536846995353698730e-01,8.488513827323913574e-01,6.605053544044494629e-01,5.554568767547607422e-02,7.690154314041137695e-01,5.751621127128601074e-01,1.717771887779235840e-01,9.897485375404357910e-01,8.393007516860961914e-01,8.450462222099304199e-01,4.809277057647705078e-01,8.868318200111389160e-01,6.644129157066345215e-01,1.647453904151916504e-01,7.090387940406799316e-01,7.342846393585205078e-01,5.054293870925903320e-01,7.148051261901855469e-02,2.597455978393554688e-01,6.890165209770202637e-01,4.512326717376708984e-01,3.684735894203186035e-01,5.882212519645690918e-01,5.211667418479919434e-01
7.775512933731079102e-01,6.996715068817138672e-01,8.152691721916198730e-01,8.857629299163818359e-01,2.808511853218078613e-01,5.597781538963317871e-01,9.565259814262390137e-01,2.789199352264404297e-03,7.234256863594055176e-01,4.549325108528137207e-01,7.985816597938537598e-01,6.446778774261474609e-03,3.167510032653808594e-02,4.996255040168762207e-01,6.814071536064147949e-01,6.748594641685485840e-01,8.668703436851501465e-01,7.476222515106201172e-01,3.496398925781250000e-01,5.076015591621398926e-01,3.336036205291748047e-02,8.130985498428344727e-01,3.077030181884765625e-02,7.208770513534545898e-01,7.429932951927185059e-01,5.601995587348937988e-01,4.217990636825561523e-01,8.034429550170898438e-01,7.449136376380920410e-01,8.233314156532287598e-01
9.033974409103393555e-01,2.814560532569885254e-01,5.622184872627258301e-01,1.867084503173828125e-01,4.116318225860595703e-01,6.393525004386901855e-01,8.733717203140258789e-01,7.149663567543029785e-01,4.864314198493957520e-01,1.943731307983398438e-02,3.708893060684204102e-02,6.764960289001464844e-01,4.372878074645996094e-01,8.608773946762084961e-01,7.082158327102661133e-01,6.918525695800781250e-01,5.195080041885375977e-01,9.488719105720520020e-01,7.481613159179687500e-01,4.431946277618408203e-01,3.877885341644287109e-01,6.029307246208190918e-01,3.353915810585021973e-01,6.491469144821166992e-01,3.402324318885803223e-01,3.247120976448059082e-01,2.761969566345214844e-01,9.341402649879455566e-01,9.751126170158386230e-01,6.306999921798706055e-01
7.445116639137268066e-01,3.391754627227783203e-01,9.863539338111877441e-01,5.716901421546936035e-01,7.785120010375976562e-01,8.787301182746887207e-01,2.152777910232543945e-01,7.882538437843322754e-01,7.109413743019104004e-01,1.999900937080383301e-01,2.514289617538452148e-01,4.439962506294250488e-01,6.402802467346191406e-02,1.111283302307128906e-01,9.402378797531127930e-01,4.271413087844848633e-01,4.704521298408508301e-01,1.295952200889587402e-01,7.782645225524902344e-01,4.539050459861755371e-01,2.562253475189208984e-01,3.914237022399902344e-02,5.562324523925781250e-01,9.728590846061706543e-01,1.841897368431091309e-01,8.507723808288574219e-01,4.652191400527954102e-01,6.123611330986022949e-01,9.322003722190856934e-01,3.263175487518310547e-01
7.787748575210571289e-01,5.867244005203247070e-01,4.426549673080444336e-01,3.690264821052551270e-01,7.983851432800292969e-01,5.396922826766967773e-01,6.434206366539001465e-01,4.187087416648864746e-01,6.036872267723083496e-01,6.020665168762207031e-04,5.715922117233276367e-01,8.047170042991638184e-01,6.595697999000549316e-01,3.241847753524780273e-01,9.653687477111816406e-02,2.943633794784545898e-01,2.264925241470336914e-01,1.580264568328857422e-01,5.605170726776123047e-01,7.272943854331970215e-01,1.487778425216674805e-01,7.771225571632385254e-01,4.578484296798706055e-01,2.007642388343811035e-01,8.770065903663635254e-01,2.057464122772216797e-01,3.379884958267211914e-01,5.846097469329833984e-01,8.896064162254333496e-01,6.884205341339111328e-02
