0.620445,0.478543,0.628225,0.468081,0.504472,0.505810,0.535998,0.637982,0.602513,0.530992
0.729908,0.001000,0.701278,1.000000,0.521083,1.000000,0.700594,1.000000,1.000000,0.973216
1.000000,0.001000,0.001000,0.568192,0.001000,0.867320,0.062526,0.194136,0.356475,1.000000
0.192828,0.400555,0.192572,1.000000,1.000000,0.200717,0.001000,0.865886,1.000000,1.000000
1.000000,0.001000,0.214776,0.001000,0.001000,1.000000,1.000000,1.000000,0.680430,0.722081
0.418470,0.065467,0.130021,0.001000,0.710796,0.485769,0.001000,1.000000,0.001000,1.000000
1.000000,1.000000,0.837139,0.271476,0.223278,0.306029,0.339961,0.211602,0.001000,1.000000
0.352087,0.998233,0.082483,0.320459,1.000000,0.001000,1.000000,0.253339,1.000000,0.528541
0.911729,0.001000,0.001000,0.802605,1.000000,1.000000,0.001000,0.666846,0.704461,0.001000
1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,1.000000,1.000000,0.113484,1.000000
0.001000,0.955620,1.000000,1.000000,0.001000,0.009266,0.001000,1.000000,0.311803,0.001000
