4.539833366870880127e-01,4.702102541923522949e-01,2.533717751502990723e-01,5.458856821060180664e-01,3.923158049583435059e-01,4.106600284576416016e-01,3.228756487369537354e-01,4.234741032123565674e-01,6.116852164268493652e-01,4.866532981395721436e-01,3.731914237141609192e-02,9.626808166503906250e-01
4.852338433265686035e-01,7.574288845062255859e-01,4.864979982376098633e-01,8.526229858398437500e-02,8.015481233596801758e-01,7.463825941085815430e-01,3.557261824607849121e-01,4.054690003395080566e-01,2.825951576232910156e-02,4.070531725883483887e-01,2.704388797283172607e-01,7.295610904693603516e-01
4.376413822174072266e-01,8.075677752494812012e-01,1.257146000862121582e-01,3.101552724838256836e-01,7.141249179840087891e-01,8.303668498992919922e-01,2.529849410057067871e-01,7.921806573867797852e-01,4.112547636032104492e-02,4.909191727638244629e-01,9.160461276769638062e-02,9.083953499794006348e-01
6.041369438171386719e-01,5.844474434852600098e-01,8.034149408340454102e-01,1.608808040618896484e-01,1.969331502914428711e-02,5.928397178649902344e-03,2.652667760848999023e-01,8.660103082656860352e-01,6.492095589637756348e-01,3.715603947639465332e-01,1.556217968463897705e-01,8.443782329559326172e-01
4.550907611846923828e-01,3.710126876831054688e-02,4.461582303047180176e-01,4.372110962867736816e-01,2.518896460533142090e-01,7.391238212585449219e-01,1.102616190910339355e-01,7.392700314521789551e-01,3.327966332435607910e-01,7.541322708129882812e-02,9.327957630157470703e-01,6.720418483018875122e-02
5.425869226455688477e-01,2.856252193450927734e-01,3.895344734191894531e-01,4.479929804801940918e-01,2.020086050033569336e-01,6.155711412429809570e-02,6.850239038467407227e-01,2.216706275939941406e-01,4.627130627632141113e-01,7.676633596420288086e-01,3.162111341953277588e-01,6.837888360023498535e-01
3.320802450180053711e-01,1.364995241165161133e-01,2.494114637374877930e-01,7.104712128639221191e-01,2.749750018119812012e-01,9.661118984222412109e-01,8.566165566444396973e-01,2.562202215194702148e-01,2.786120176315307617e-01,5.072112083435058594e-01,2.645923756062984467e-03,9.973540306091308594e-01
7.900369167327880859e-01,9.125338196754455566e-01,6.593316197395324707e-01,7.501376867294311523e-01,5.925410985946655273e-01,1.235988140106201172e-01,7.981806993484497070e-01,5.879162549972534180e-01,7.842081785202026367e-02,6.921039223670959473e-01,5.130636692047119141e-01,4.869364202022552490e-01
1.444885730743408203e-01,6.736920475959777832e-01,1.983636021614074707e-01,7.010914683341979980e-01,4.063027501106262207e-01,8.828111290931701660e-01,9.438468813896179199e-01,1.070684790611267090e-01,1.293843388557434082e-01,1.809517145156860352e-01,4.248321354389190674e-01,5.751678347587585449e-01
5.350309610366821289e-02,7.585051059722900391e-01,3.191640973091125488e-01,4.862546920776367188e-04,2.630504369735717773e-01,4.444333314895629883e-01,8.982073068618774414e-01,6.082428693771362305e-01,8.172222971916198730e-01,1.062649488449096680e-01,3.890209598466753960e-03,9.961097836494445801e-01
5.623924732208251953e-01,4.618521928787231445e-01,3.315612673759460449e-01,3.200750946998596191e-01,7.079889178276062012e-01,9.594234824180603027e-01,6.151763796806335449e-01,8.280059099197387695e-01,1.457568407058715820e-01,4.977355003356933594e-01,1.523351878859102726e-03,9.984766840934753418e-01
5.104993581771850586e-01,4.412543773651123047e-02,1.069756150245666504e-01,4.667867422103881836e-01,4.117604494094848633e-01,8.228612542152404785e-01,3.753575682640075684e-01,4.926968216896057129e-01,9.264616370201110840e-01,3.464161157608032227e-01,1.434043198823928833e-01,8.565956950187683105e-01
4.954804778099060059e-01,6.218881607055664062e-01,2.744145989418029785e-01,8.797805905342102051e-01,4.364057183265686035e-01,3.849029541015625000e-03,5.389371514320373535e-01,6.812797188758850098e-01,8.690342307090759277e-01,2.604218125343322754e-01,1.207847264595329762e-03,9.987922310829162598e-01
4.574368596076965332e-01,7.211207151412963867e-01,8.480148911476135254e-01,5.075873136520385742e-01,5.320016145706176758e-01,3.383435606956481934e-01,7.222374081611633301e-01,2.641165256500244141e-02,3.089337944984436035e-01,5.015857815742492676e-01,7.829757332801818848e-01,2.170242220163345337e-01
4.203348159790039062e-01,3.534001111984252930e-02,1.395183801651000977e-02,7.261335253715515137e-01,8.068885803222656250e-01,7.112815380096435547e-01,1.863965988159179688e-01,4.539268016815185547e-01,6.452058553695678711e-01,5.068737268447875977e-01,9.478939175605773926e-01,5.210613086819648743e-02
4.004015326499938965e-01,1.797654032707214355e-01,8.113485574722290039e-02,6.918956637382507324e-01,9.724514484405517578e-01,7.195187807083129883e-01,4.499125480651855469e-02,8.878145217895507812e-01,3.314530849456787109e-02,6.443085670471191406e-01,8.787063360214233398e-01,1.212936565279960632e-01
6.391806006431579590e-01,8.471780419349670410e-01,2.551503777503967285e-01,2.450447678565979004e-01,8.875017762184143066e-01,2.511677145957946777e-01,5.248923897743225098e-01,5.429468154907226562e-01,6.331512928009033203e-01,5.113045573234558105e-01,6.595867685973644257e-03,9.934040904045104980e-01
7.069386839866638184e-01,5.617332458496093750e-02,9.126256108283996582e-01,5.187171697616577148e-02,9.252643585205078125e-02,7.011510729789733887e-01,7.536846995353698730e-01,8.488513827323913574e-01,6.605053544044494629e-01,5.554568767547607422e-02,2.521619200706481934e-01,7.478380799293518066e-01
3.604944944381713867e-01,8.878841400146484375e-01,6.787246465682983398e-02,1.141182780265808105e-01,3.929961323738098145e-01,7.961777448654174805e-01,2.946131229400634766e-01,6.889973878860473633e-01,5.194268822669982910e-01,7.034773230552673340e-01,8.537425100803375244e-02,9.146257638931274414e-01
8.120031356811523438e-01,8.101913928985595703e-01,3.450710773468017578e-01,2.398572564125061035e-01,7.002661824226379395e-01,5.864250659942626953e-01,1.185518503189086914e-01,3.582772016525268555e-01,4.753156304359436035e-01,7.480058073997497559e-01,9.001631736755371094e-01,9.983687102794647217e-02
7.775512933731079102e-01,6.996715068817138672e-01,8.152691721916198730e-01,8.857629299163818359e-01,2.808511853218078613e-01,5.597781538963317871e-01,9.565259814262390137e-01,2.789199352264404297e-03,7.234256863594055176e-01,4.549325108528137207e-01,7.657091021537780762e-01,2.342908680438995361e-01
2.655950784683227539e-01,9.595649838447570801e-01,8.496145009994506836e-01,5.287359356880187988e-01,2.663284540176391602e-02,6.640751957893371582e-01,3.975152969360351562e-03,5.203379392623901367e-01,4.745514988899230957e-01,1.075188517570495605e-01,2.177035249769687653e-02,9.782296419143676758e-01
5.373491644859313965e-01,4.941334128379821777e-01,3.238865137100219727e-01,3.865918517112731934e-01,1.806702017784118652e-01,3.662779927253723145e-01,4.781839251518249512e-01,2.366197109222412109e-01,2.254058122634887695e-01,5.252604484558105469e-01,5.882542729377746582e-01,4.117457866668701172e-01
9.033974409103393555e-01,2.814560532569885254e-01,5.622184872627258301e-01,1.867084503173828125e-01,4.116318225860595703e-01,6.393525004386901855e-01,8.733717203140258789e-01,7.149663567543029785e-01,4.864314198493957520e-01,1.943731307983398438e-02,5.214849114418029785e-02,9.478514790534973145e-01
5.377417802810668945e-02,6.764537096023559570e-01,2.124033570289611816e-01,5.716264247894287109e-02,8.104150295257568359e-01,5.533566474914550781e-01,3.644746541976928711e-02,5.173512697219848633e-01,1.710617542266845703e-01,1.487556695938110352e-01,1.298905536532402039e-02,9.870109558105468750e-01
3.985247015953063965e-01,4.511449933052062988e-01,9.029895663261413574e-01,2.901285886764526367e-02,7.438310980796813965e-01,7.342968583106994629e-01,9.220785498619079590e-01,8.464559316635131836e-01,2.987098097801208496e-01,1.175722479820251465e-01,3.847106695175170898e-01,6.152892708778381348e-01
7.445116639137268066e-01,3.391754627227783203e-01,9.863539338111877441e-01,5.716901421546936035e-01,7.785120010375976562e-01,8.787301182746887207e-01,2.152777910232543945e-01,7.882538437843322754e-01,7.109413743019104004e-01,1.999900937080383301e-01,6.421477794647216797e-01,3.578521609306335449e-01
8.109556436538696289e-01,2.865874171257019043e-01,1.425057649612426758e-02,1.848721504211425781e-01,4.602151513099670410e-01,2.235431075096130371e-01,7.580804228782653809e-01,8.390552401542663574e-01,5.028210282325744629e-01,4.108533263206481934e-01,7.179466485977172852e-01,2.820532917976379395e-01
8.800581693649291992e-01,4.708859920501708984e-01,9.947948455810546875e-01,3.965852260589599609e-01,8.846157789230346680e-02,5.479494929313659668e-01,4.919511079788208008e-02,9.980422854423522949e-01,7.962702512741088867e-01,2.575126290321350098e-01,7.751308083534240723e-01,2.248692363500595093e-01
7.787748575210571289e-01,5.867244005203247070e-01,4.426549673080444336e-01,3.690264821052551270e-01,7.983851432800292969e-01,5.396922826766967773e-01,6.434206366539001465e-01,4.187087416648864746e-01,6.036872267723083496e-01,6.020665168762207031e-04,2.456912845373153687e-01,7.543087601661682129e-01
2.530286908149719238e-01,5.011468529701232910e-01,8.500669598579406738e-01,7.495693564414978027e-01,4.488409757614135742e-01,2.610540390014648438e-02,2.992296218872070312e-01,3.429627418518066406e-02,5.954596996307373047e-01,8.731307387351989746e-01,6.691296696662902832e-01,3.308703005313873291e-01
3.255118727684020996e-01,3.059229850769042969e-01,4.591819047927856445e-01,3.401899337768554688e-02,5.152440667152404785e-01,3.536983728408813477e-01,2.614191770553588867e-01,5.026667714118957520e-01,6.506153941154479980e-01,5.750487446784973145e-01,9.609028697013854980e-01,3.909709304571151733e-02
1.349578499794006348e-01,5.361284613609313965e-01,6.329184770584106445e-01,1.503713130950927734e-01,9.770849347114562988e-01,2.703623771667480469e-01,2.466502189636230469e-01,7.004733681678771973e-01,2.359771728515625000e-02,9.726389050483703613e-01,2.368354797363281250e-01,7.631645202636718750e-01
9.215139746665954590e-01,1.160651445388793945e-02,5.274822115898132324e-01,5.664241909980773926e-01,9.833952784538269043e-01,1.597766280174255371e-01,6.521945595741271973e-01,4.058302640914916992e-01,7.975850701332092285e-01,8.441218137741088867e-01,1.224840283393859863e-01,8.775159716606140137e-01
8.098664879798889160e-01,5.983081459999084473e-01,7.453322410583496094e-03,5.390474200248718262e-01,9.076783061027526855e-01,2.017855644226074219e-01,7.189077734947204590e-01,3.109675645828247070e-01,1.634387373924255371e-01,8.301385641098022461e-01,1.151516288518905640e-01,8.848482966423034668e-01
