0.176483,0.545496,0.000500,1.000000,1.000000
0.285946,-1.511246,0.073553,1.676874,1.016611
0.759951,0.710092,1.284560,1.514523,1.442224
0.629972,-0.462093,-1.023704,1.100111,-0.103392
0.537993,0.072024,-0.443346,0.753962,2.728243
-0.251134,0.467508,-0.435153,3.099370,2.080605
-0.128610,-0.082249,0.228404,2.056244,1.796054
1.003124,-0.593587,-0.412949,-0.516844,0.112682
1.936838,1.035080,0.387014,1.077917,1.191089
-0.025492,0.132420,-0.497704,0.156944,1.206324
0.156442,-0.360499,0.510605,-0.072637,1.591741
1.620017,1.629386,0.209414,0.803395,0.718806
-0.023298,0.349459,-0.425880,0.302716,2.126681
-0.091875,1.065186,-0.545242,0.852378,1.541132
-1.569321,1.068947,-0.384143,1.638479,0.997549
0.467767,-0.718373,-1.623392,1.334524,1.966591
1.225234,-0.579889,0.029364,1.101948,0.151658
1.030059,-1.923134,-1.423603,-0.462417,0.469685
-2.283112,1.442597,1.131806,0.510971,1.607524
-0.938469,1.022573,0.485194,1.753425,0.356357
-0.320061,-0.617607,1.417102,0.709290,0.247494
-1.842747,1.818877,-0.843137,1.967297,-1.943222
0.328537,1.599949,-0.029467,1.168169,1.155164
-0.044601,1.489749,0.309781,0.413061,1.855959
0.627752,-0.915102,-0.787910,1.349750,1.848553
-0.948816,-0.764751,-0.833291,1.175322,0.572187
1.277610,1.094215,-0.483028,1.759935,0.023233
-0.760928,-0.625101,1.599546,0.656021,2.043820
0.996756,-1.715893,-0.861499,-0.435819,1.017617
0.213757,1.453327,0.239413,2.279949,1.750339
0.643612,-0.816722,0.130077,-1.746022,2.096640
1.698235,-0.743782,0.258371,0.128034,0.411791
0.951559,0.593603,0.556333,-0.456957,0.541643
0.554168,0.862528,0.012827,2.321382,1.819643
-0.012750,0.837465,0.225737,1.249114,0.848951
-0.283245,0.929037,-0.391185,1.558479,1.661029
-0.064381,0.459696,-1.345865,0.437930,1.766718
-0.805124,1.131184,-0.185624,0.992048,-0.797990
2.551920,0.974974,0.642275,1.122481,-0.079583
-1.085617,-0.309188,0.106300,0.595501,-2.412586
0.275060,0.574402,0.041449,1.979716,0.614862
1.664567,0.934552,1.411963,1.541377,1.304727
1.077310,1.226790,-2.218835,0.549213,1.222802
-0.003932,-0.408670,-0.583092,1.343684,1.620190
0.974839,1.843840,0.477750,1.403481,1.606060
0.879186,0.063551,-0.017817,0.569833,1.793868
1.224103,-0.218451,-0.855057,0.102317,1.630876
0.013982,0.516441,-1.349705,-1.686043,0.474065
0.275984,3.525811,-0.283367,1.452386,-0.315017
-0.338883,0.759976,-0.044436,1.785344,-0.674370
2.078860,0.725890,-1.343622,1.961792,-0.896819
-1.055233,0.355097,0.476168,2.005229,-0.337548
-0.471733,2.061869,0.581040,-1.055595,0.753797
1.043808,0.042712,-0.213694,0.952592,1.920486
0.712282,1.641415,0.064342,1.786021,-0.076167
-0.185412,0.073807,0.484305,0.228423,0.623548
0.060869,0.742259,0.830280,-1.117265,2.251542
