0.010101,1.000000,0.166806,0.666778,0.068982,0.300070,0.400060
0.119564,0.001000,0.239859,1.000000,0.085593,0.883538,0.564656
1.000000,1.000000,0.609030,1.000000,0.001000,0.001000,0.500171
0.001000,1.000000,0.001000,0.222932,0.001000,1.000000,0.001000
0.001000,0.564347,1.000000,1.000000,0.001000,0.001000,0.627964
1.000000,1.000000,0.993447,0.001000,0.001000,0.001000,0.001000
1.000000,1.000000,0.553320,0.744695,0.260071,0.098095,0.001000
0.001000,0.156944,0.373130,0.646737,0.001000,0.810175,0.001000
0.601842,1.000000,1.000000,0.875692,0.001000,0.018876,0.200279
0.001000,0.573620,0.001000,1.000000,0.001000,0.819760,0.001000
0.001000,1.000000,0.001000,1.000000,0.001000,0.938549,0.397609
0.301385,0.001000,0.001000,1.000000,1.000000,1.000000,0.001000
0.038965,1.000000,0.001000,1.000000,0.001000,0.001000,0.001000
0.001000,0.001000,1.000000,1.000000,0.001000,0.907594,0.001000
0.487178,1.000000,0.920231,0.023135,0.001000,0.001000,1.000000
0.001000,0.247494,0.001000,1.000000,0.001000,1.000000,0.001000
0.162155,1.000000,0.136839,0.834947,0.224146,0.078986,1.000000
0.319382,0.413061,1.000000,1.000000,0.001000,0.001000,0.749810
0.858654,0.001000,0.001000,0.001000,0.244304,0.001000,1.000000
0.558820,0.516472,0.926741,0.001000,0.001000,0.001000,1.000000
0.001000,1.000000,0.987079,0.001000,0.001000,0.001000,0.417677
0.047375,1.000000,0.405719,1.000000,0.819321,0.767199,0.001000
0.139678,0.001000,1.000000,1.000000,0.001000,0.557941,0.001000
0.001000,1.000000,0.214913,1.000000,0.001000,0.001000,0.777745
0.327133,1.000000,1.000000,1.000000,0.001000,0.592039,0.625297
0.259215,0.848951,0.001000,1.000000,0.001000,0.858549,1.000000
0.001000,0.914200,0.001000,0.104708,0.835700,0.001000,0.985748
0.001000,0.992048,0.001000,1.000000,0.498460,0.941845,0.522541
0.001000,0.001000,0.001000,0.772578,0.001000,0.001000,0.498637
0.039007,1.000000,1.000000,0.281640,1.000000,0.689126,1.000000
0.551478,1.000000,1.000000,1.000000,0.001000,0.001000,0.622862
0.001000,0.045834,0.001000,1.000000,0.689172,1.000000,1.000000
0.487351,1.000000,0.772866,1.000000,0.001000,0.281753,0.001000
0.803969,1.000000,0.001000,0.001000,0.001000,0.930946,0.237559
0.001000,0.001000,0.001000,0.140843,0.168483,1.000000,0.116193
0.462487,0.001000,0.001000,0.881258,0.024046,1.000000,0.001000
1.000000,1.000000,0.001000,1.000000,0.001000,0.001000,0.209661
0.485769,1.000000,0.001000,0.018562,1.000000,0.880610,0.001000
0.001000,1.000000,0.001000,0.452584,0.021574,1.000000,0.935859
1.000000,1.000000,0.952827,0.001000,0.001000,0.001000,0.883865
0.001000,0.623548,0.051192,0.863541,0.898762,0.001000,1.000000
0.001000,0.001000,0.474886,1.000000,0.616549,1.000000,0.001000
0.001000,1.000000,0.001000,1.000000,0.001000,1.000000,0.001000
0.434347,0.001000,0.001000,0.001000,0.001000,0.208300,0.146223
0.023120,1.000000,0.001000,0.256188,0.001000,1.000000,0.001000
0.001000,1.000000,0.001000,1.000000,0.001000,0.012777,0.730737
0.001000,0.692643,0.001000,1.000000,0.857832,1.000000,0.795529
0.230141,0.279231,1.000000,0.728545,0.510455,0.001000,0.244213
0.001000,1.000000,0.001000,1.000000,0.125246,0.838805,1.000000
0.001000,0.548081,1.000000,1.000000,0.222459,1.000000,0.001000
0.001000,1.000000,0.001000,0.001000,1.000000,1.000000,0.261990
1.000000,0.248808,1.000000,0.974703,0.001000,0.001000,0.266801
0.001000,1.000000,1.000000,0.001000,1.000000,0.634389,1.000000
0.001000,0.726293,0.001000,0.191675,0.001000,0.001000,0.239256
0.001000,1.000000,0.191325,0.944145,0.001000,0.001000,0.001000
1.000000,1.000000,0.323532,1.000000,0.545797,0.059382,1.000000
0.729349,0.995324,1.000000,1.000000,0.001000,0.001000,0.001000
0.162405,1.000000,0.255113,0.001000,0.001000,0.001000,1.000000
0.621193,1.000000,1.000000,1.000000,0.001000,0.617236,1.000000
0.001000,1.000000,0.001000,1.000000,0.001000,1.000000,0.001000
0.001000,1.000000,0.661449,0.964851,0.728674,1.000000,0.001000
0.001000,1.000000,1.000000,0.918427,0.001000,0.001000,0.213227
0.033268,0.001000,1.000000,0.001000,0.001000,0.001000,0.001000
1.000000,0.279065,0.242650,1.000000,0.001000,0.056783,0.662888
0.001000,1.000000,1.000000,1.000000,0.001000,0.001000,1.000000
0.001000,1.000000,0.001000,1.000000,0.001000,0.839206,1.000000
0.001000,0.346272,0.001000,1.000000,0.603272,1.000000,0.413562
0.110171,1.000000,0.001000,0.073639,0.001000,0.064852,1.000000
0.496439,1.000000,0.360113,0.200058,0.629245,0.536645,0.001000
0.333839,1.000000,0.001000,0.925383,0.023864,1.000000,1.000000
0.915702,1.000000,0.001000,0.074306,1.000000,0.892620,0.001000
0.799406,1.000000,1.000000,1.000000,0.001000,0.001000,0.657551
0.049647,1.000000,0.776758,0.364393,0.001000,0.283118,0.937176
1.000000,0.876467,0.001000,0.422509,0.001000,1.000000,0.348040
0.844345,1.000000,0.768587,1.000000,1.000000,0.772965,0.156348
1.000000,1.000000,0.556854,0.676254,1.000000,0.591444,1.000000
1.000000,1.000000,0.294720,0.031759,0.661678,1.000000,0.255231
0.001000,1.000000,1.000000,0.177208,0.355492,0.366671,1.000000
0.001000,0.950418,1.000000,0.125072,0.597653,1.000000,0.547133
0.001000,1.000000,0.001000,0.066403,0.151685,0.001000,1.000000
0.774098,1.000000,1.000000,1.000000,1.000000,0.821794,0.284650
