3.800392448902130127e-01,2.390463203191757202e-01,1.691274344921112061e-01,2.117870301008224487e-01
3.526903092861175537e-01,2.483747005462646484e-01,1.889273971319198608e-01,2.100075930356979370e-01
3.771148622035980225e-01,2.353183329105377197e-01,1.822633892297744751e-01,2.053033858537673950e-01
4.085039496421813965e-01,2.773024737834930420e-01,1.439726799726486206e-01,1.702209562063217163e-01
6.814377307891845703e-01,2.216387987136840820e-01,5.155623331665992737e-02,4.536735638976097107e-02
3.565486371517181396e-01,2.228537350893020630e-01,1.967654526233673096e-01,2.238321751356124878e-01
2.177089303731918335e-01,2.636071443557739258e-01,2.267179638147354126e-01,2.919659316539764404e-01
2.489450722932815552e-01,2.272878289222717285e-01,2.237676680088043213e-01,2.999994754791259766e-01
4.101886749267578125e-01,2.525238692760467529e-01,1.422405540943145752e-01,1.950468271970748901e-01
3.550215959548950195e-01,2.974438667297363281e-01,1.624083667993545532e-01,1.851262450218200684e-01
6.027975678443908691e-01,2.664868235588073730e-01,6.161642074584960938e-02,6.909918040037155151e-02
5.293863415718078613e-01,2.783972620964050293e-01,8.845282346010208130e-02,1.037635356187820435e-01
3.940022289752960205e-01,2.448216676712036133e-01,1.724129319190979004e-01,1.887631416320800781e-01
1.866310536861419678e-01,2.135264426469802856e-01,2.706861793994903564e-01,3.291563391685485840e-01
2.423168569803237915e-01,2.025976330041885376e-01,2.494182139635086060e-01,3.056673109531402588e-01
2.951915860176086426e-01,1.912208050489425659e-01,2.323977351188659668e-01,2.811898887157440186e-01
3.180065155029296875e-01,1.901330798864364624e-01,2.473354935646057129e-01,2.445249706506729126e-01
2.884183824062347412e-01,2.851114571094512939e-01,1.870586276054382324e-01,2.394115030765533447e-01
3.691817522048950195e-01,2.930553257465362549e-01,1.382619291543960571e-01,1.995010823011398315e-01
3.957218825817108154e-01,2.013902366161346436e-01,1.921823620796203613e-01,2.107055634260177612e-01
3.075377643108367920e-01,2.775885164737701416e-01,1.738721877336502075e-01,2.410014867782592773e-01
5.675345063209533691e-01,2.522402703762054443e-01,9.037075191736221313e-02,8.985456079244613647e-02
5.060933232307434082e-01,2.420786023139953613e-01,1.229023039340972900e-01,1.289257556200027466e-01
2.562953829765319824e-01,2.111212760210037231e-01,2.308838516473770142e-01,3.016993999481201172e-01
5.269706249237060547e-01,2.456591427326202393e-01,1.061827018857002258e-01,1.211875155568122864e-01
3.824675381183624268e-01,3.087334334850311279e-01,1.304330825805664062e-01,1.783659756183624268e-01
5.314066410064697266e-01,2.163188308477401733e-01,1.392243355512619019e-01,1.130501553416252136e-01
3.725529313087463379e-01,2.421633750200271606e-01,1.839934140443801880e-01,2.012903243303298950e-01
3.787712752819061279e-01,3.362261652946472168e-01,1.266171634197235107e-01,1.583853811025619507e-01
5.668561458587646484e-01,2.157359719276428223e-01,1.025388911366462708e-01,1.148689463734626770e-01
2.796249985694885254e-01,3.058753907680511475e-01,1.793723702430725098e-01,2.351272106170654297e-01
4.801119267940521240e-01,2.038523256778717041e-01,1.773488819599151611e-01,1.386868804693222046e-01
4.825335144996643066e-01,2.188275754451751709e-01,1.504318416118621826e-01,1.482070684432983398e-01
3.032052814960479736e-01,1.991843432188034058e-01,2.379120141267776489e-01,2.596983909606933594e-01
2.903887927532196045e-01,2.713214457035064697e-01,1.920814812183380127e-01,2.462082207202911377e-01
4.218269288539886475e-01,2.581782042980194092e-01,1.536592096090316772e-01,1.663356721401214600e-01
2.944910824298858643e-01,2.351330220699310303e-01,2.265858650207519531e-01,2.437900453805923462e-01
4.529142975807189941e-01,1.984294801950454712e-01,1.789412796497344971e-01,1.697148829698562622e-01
3.917912840843200684e-01,3.038339912891387939e-01,1.482931524515151978e-01,1.560815721750259399e-01
2.973444163799285889e-01,1.706332713365554810e-01,2.442273944616317749e-01,2.877949178218841553e-01
5.422524213790893555e-01,2.211449891328811646e-01,1.185976192355155945e-01,1.180049553513526917e-01
4.409739971160888672e-01,3.445229828357696533e-01,9.412297606468200684e-02,1.203799769282341003e-01
2.745815515518188477e-01,1.698054522275924683e-01,2.804290354251861572e-01,2.751839160919189453e-01
4.427780508995056152e-01,3.812412321567535400e-01,7.452242076396942139e-02,1.014583259820938110e-01
2.550753653049468994e-01,2.195603102445602417e-01,2.210211455821990967e-01,3.043432533740997314e-01
2.799292802810668945e-01,2.979951798915863037e-01,1.593869626522064209e-01,2.626886963844299316e-01
2.596132159233093262e-01,2.635155022144317627e-01,2.095884084701538086e-01,2.672828435897827148e-01
4.963857233524322510e-01,3.418047130107879639e-01,8.131980150938034058e-02,8.048976212739944458e-02
4.673658609390258789e-01,3.806154429912567139e-01,7.037733495235443115e-02,8.164139091968536377e-02
5.007292032241821289e-01,2.169620096683502197e-01,1.502747982740402222e-01,1.320339739322662354e-01
5.458703637123107910e-01,2.319348603487014771e-01,1.023212745785713196e-01,1.198734268546104431e-01
5.593504905700683594e-01,2.542161941528320312e-01,9.407106041908264160e-02,9.236232191324234009e-02
4.902629554271697998e-01,3.118875920772552490e-01,9.664544463157653809e-02,1.012039557099342346e-01
5.240797996520996094e-01,3.490473926067352295e-01,5.421836301684379578e-02,7.265450805425643921e-02
5.159314870834350586e-01,3.248897492885589600e-01,8.060956746339797974e-02,7.856915891170501709e-02
3.303828239440917969e-01,3.220813870429992676e-01,1.411605775356292725e-01,2.063751816749572754e-01
2.952917814254760742e-01,2.760803103446960449e-01,2.213534861803054810e-01,2.072744667530059814e-01
2.658708393573760986e-01,2.366392165422439575e-01,2.500504553318023682e-01,2.474394589662551880e-01
3.810676336288452148e-01,2.347985953092575073e-01,1.713184416294097900e-01,2.128152549266815186e-01
3.826608359813690186e-01,2.187788486480712891e-01,1.864656805992126465e-01,2.120947390794754028e-01
5.078871250152587891e-01,2.392631620168685913e-01,1.297790110111236572e-01,1.230707541108131409e-01
3.212843835353851318e-01,2.757071852684020996e-01,1.889888942241668701e-01,2.140195220708847046e-01
3.920800387859344482e-01,3.291701376438140869e-01,1.205305531620979309e-01,1.582192778587341309e-01
3.279924690723419189e-01,2.617864012718200684e-01,1.852500587701797485e-01,2.249710857868194580e-01
5.367119908332824707e-01,3.266156017780303955e-01,7.104110717773437500e-02,6.563123315572738647e-02
3.772246539592742920e-01,2.617820799350738525e-01,1.614648848772048950e-01,1.995283663272857666e-01
2.751899361610412598e-01,2.092664241790771484e-01,2.179765850305557251e-01,2.975671291351318359e-01
2.602068483829498291e-01,2.621189355850219727e-01,1.879284530878067017e-01,2.897457182407379150e-01
3.734197020530700684e-01,3.681504130363464355e-01,1.124025434255599976e-01,1.460272222757339478e-01
4.822769761085510254e-01,2.269381582736968994e-01,1.338168531656265259e-01,1.569679379463195801e-01
2.724966704845428467e-01,2.956080138683319092e-01,1.729509234428405762e-01,2.589444518089294434e-01
3.865557312965393066e-01,3.284146785736083984e-01,1.084469780325889587e-01,1.765826195478439331e-01
3.047482967376708984e-01,3.024542331695556641e-01,1.639858186244964600e-01,2.288116067647933960e-01
2.824411690235137939e-01,2.342583090066909790e-01,2.125956416130065918e-01,2.707049548625946045e-01
2.412406653165817261e-01,2.664720118045806885e-01,2.218111157417297363e-01,2.704761624336242676e-01
4.444408118724822998e-01,2.534886002540588379e-01,1.475251317024230957e-01,1.545454710721969604e-01
2.425661683082580566e-01,3.066114485263824463e-01,1.689038574695587158e-01,2.819185256958007812e-01
1.776321530342102051e-01,2.194099724292755127e-01,2.372890561819076538e-01,3.656687736511230469e-01
2.141263633966445923e-01,2.581471800804138184e-01,2.496074736118316650e-01,2.781189978122711182e-01
4.484662115573883057e-01,2.510193884372711182e-01,1.305211037397384644e-01,1.699933260679244995e-01
4.568089842796325684e-01,3.263264596462249756e-01,1.074938103556632996e-01,1.093707755208015442e-01
3.113767504692077637e-01,2.777072191238403320e-01,1.804266721010208130e-01,2.304894030094146729e-01
5.600876808166503906e-01,2.803408205509185791e-01,7.522708922624588013e-02,8.434439450502395630e-02
3.858351409435272217e-01,2.794191539287567139e-01,1.666291505098342896e-01,1.681165248155593872e-01
2.395192086696624756e-01,2.664625942707061768e-01,2.223171740770339966e-01,2.717010974884033203e-01
4.223514795303344727e-01,2.557051777839660645e-01,1.648122370243072510e-01,1.571311354637145996e-01
3.062806427478790283e-01,3.293746709823608398e-01,1.510474234819412231e-01,2.132972478866577148e-01
4.017097353935241699e-01,3.001907467842102051e-01,1.519785523414611816e-01,1.461209654808044434e-01
4.022004604339599609e-01,2.429150193929672241e-01,1.745482385158538818e-01,1.803363263607025146e-01
2.560618519783020020e-01,1.680055111646652222e-01,2.537629008293151855e-01,3.221697509288787842e-01
4.476282000541687012e-01,3.151773810386657715e-01,1.019242107868194580e-01,1.352701783180236816e-01
5.054183602333068848e-01,3.003940284252166748e-01,8.549354970455169678e-02,1.086940914392471313e-01
3.155888915061950684e-01,2.018387913703918457e-01,2.137641459703445435e-01,2.688082158565521240e-01
3.824294805526733398e-01,3.215322196483612061e-01,1.468536108732223511e-01,1.491847187280654907e-01
1.875499486923217773e-01,1.906073987483978271e-01,2.377892881631851196e-01,3.840534090995788574e-01
4.410462975502014160e-01,3.314771354198455811e-01,1.229262799024581909e-01,1.045502796769142151e-01
3.674198389053344727e-01,3.670938014984130859e-01,1.129490807652473450e-01,1.525372713804244995e-01
3.291361331939697266e-01,2.576372325420379639e-01,1.826633363962173462e-01,2.305632829666137695e-01
2.146057486534118652e-01,2.755407094955444336e-01,2.092607319355010986e-01,3.005927801132202148e-01
5.575309991836547852e-01,3.154450356960296631e-01,6.315723061561584473e-02,6.386673450469970703e-02
3.473590910434722900e-01,2.478147745132446289e-01,2.000142931938171387e-01,2.048117667436599731e-01
3.761093914508819580e-01,3.181267976760864258e-01,1.446300148963928223e-01,1.611338257789611816e-01
5.106516480445861816e-01,2.759090065956115723e-01,1.000282987952232361e-01,1.134110614657402039e-01
4.397431910037994385e-01,2.825958728790283203e-01,1.357975900173187256e-01,1.418633610010147095e-01
3.926659822463989258e-01,3.170270621776580811e-01,1.237564608454704285e-01,1.665504723787307739e-01
3.144757747650146484e-01,2.498281449079513550e-01,1.904993653297424316e-01,2.451967149972915649e-01
1.845173388719558716e-01,2.439798712730407715e-01,2.673699259757995605e-01,3.041328191757202148e-01
5.030919909477233887e-01,3.061965107917785645e-01,1.022206619381904602e-01,8.849084377288818359e-02
1.826108396053314209e-01,2.094068229198455811e-01,2.593398690223693848e-01,3.486424684524536133e-01
4.835523366928100586e-01,2.986526191234588623e-01,1.079564839601516724e-01,1.098385602235794067e-01
3.367781639099121094e-01,1.980143636465072632e-01,1.942163258790969849e-01,2.709911465644836426e-01
1.910769492387771606e-01,1.761983484029769897e-01,2.683710455894470215e-01,3.643537163734436035e-01
4.501211047172546387e-01,2.751607000827789307e-01,1.264313012361526489e-01,1.482869535684585571e-01
3.067228198051452637e-01,2.292404025793075562e-01,2.042161077260971069e-01,2.598207592964172363e-01
5.639404654502868652e-01,2.404387146234512329e-01,9.648440033197402954e-02,9.913637489080429077e-02
3.258248269557952881e-01,3.438422977924346924e-01,1.388002038002014160e-01,1.915327161550521851e-01
3.542172908782958984e-01,2.564383447170257568e-01,1.897429525852203369e-01,1.996014416217803955e-01
4.519124627113342285e-01,2.782354354858398438e-01,1.299503296613693237e-01,1.399017870426177979e-01
4.001736938953399658e-01,2.616744935512542725e-01,1.665493547916412354e-01,1.716024130582809448e-01
4.322980046272277832e-01,2.811149358749389648e-01,1.361278742551803589e-01,1.504591852426528931e-01
2.739436924457550049e-01,3.238841891288757324e-01,1.533915996551513672e-01,2.487805038690567017e-01
3.641566336154937744e-01,2.517646551132202148e-01,1.661574095487594604e-01,2.179213613271713257e-01
3.332966268062591553e-01,1.718825548887252808e-01,2.199840843677520752e-01,2.748367786407470703e-01
1.389288008213043213e-01,1.546966731548309326e-01,2.871374487876892090e-01,4.192370772361755371e-01
6.270877718925476074e-01,2.510651051998138428e-01,6.158163771033287048e-02,6.026541814208030701e-02
4.378798902034759521e-01,2.661133706569671631e-01,1.458889991044998169e-01,1.501177251338958740e-01
5.058991909027099609e-01,1.763745248317718506e-01,1.659429371356964111e-01,1.517833918333053589e-01
2.650130689144134521e-01,2.152749747037887573e-01,2.171870768070220947e-01,3.025249242782592773e-01
3.541051447391510010e-01,2.643226981163024902e-01,1.971263140439987183e-01,1.844458431005477905e-01
4.234713315963745117e-01,2.651770114898681641e-01,1.464956253767013550e-01,1.648560315370559692e-01
2.763209044933319092e-01,2.922750115394592285e-01,1.684948951005935669e-01,2.629092037677764893e-01
3.819509744644165039e-01,3.010647892951965332e-01,1.195729076862335205e-01,1.974113881587982178e-01
4.824008941650390625e-01,2.644711136817932129e-01,1.308976113796234131e-01,1.222304254770278931e-01
5.628569722175598145e-01,2.117995917797088623e-01,1.168742105364799500e-01,1.084692478179931641e-01
5.842894315719604492e-01,2.683514952659606934e-01,6.761042028665542603e-02,7.974861562252044678e-02
5.395112633705139160e-01,2.078818827867507935e-01,1.318700909614562988e-01,1.207367479801177979e-01
3.345595300197601318e-01,2.627065181732177734e-01,1.659095436334609985e-01,2.368244379758834839e-01
3.477658629417419434e-01,2.243359833955764771e-01,1.923840939998626709e-01,2.355140000581741333e-01
4.808059036731719971e-01,2.974684536457061768e-01,1.061714813113212585e-01,1.155542209744453430e-01
3.587056100368499756e-01,2.230446189641952515e-01,2.199123650789260864e-01,1.983374506235122681e-01
3.618792593479156494e-01,2.385666668415069580e-01,1.637157946825027466e-01,2.358382791280746460e-01
3.409749865531921387e-01,2.882961034774780273e-01,1.884549111127853394e-01,1.822739392518997192e-01
4.007118940353393555e-01,3.137493431568145752e-01,1.303073316812515259e-01,1.552314311265945435e-01
2.314382791519165039e-01,2.335543781518936157e-01,2.113745212554931641e-01,3.236328065395355225e-01
4.497794508934020996e-01,2.783674597740173340e-01,1.513268649578094482e-01,1.205262690782546997e-01
2.924886345863342285e-01,2.756735682487487793e-01,1.796652525663375854e-01,2.521725594997406006e-01
3.547120690345764160e-01,2.735470235347747803e-01,1.701298952102661133e-01,2.016109228134155273e-01
4.168815910816192627e-01,2.849062085151672363e-01,1.584305763244628906e-01,1.397816836833953857e-01
3.159472942352294922e-01,2.818654477596282959e-01,1.700446158647537231e-01,2.321426421403884888e-01
4.361405074596405029e-01,2.309018820524215698e-01,1.613575369119644165e-01,1.716000735759735107e-01
2.944443225860595703e-01,2.418428957462310791e-01,2.024502009153366089e-01,2.612625956535339355e-01
4.877751767635345459e-01,3.557940423488616943e-01,7.503040879964828491e-02,8.140043914318084717e-02
3.754025101661682129e-01,2.308791875839233398e-01,1.913526654243469238e-01,2.023655474185943604e-01
3.709996044635772705e-01,2.981617748737335205e-01,1.341905891895294189e-01,1.966481059789657593e-01
2.630125284194946289e-01,2.852426469326019287e-01,2.008295655250549316e-01,2.509152889251708984e-01
2.616381347179412842e-01,2.333428263664245605e-01,2.068248540163040161e-01,2.981941401958465576e-01
4.619610309600830078e-01,3.327191770076751709e-01,1.065532565116882324e-01,9.876658022403717041e-02
3.900196850299835205e-01,2.211964279413223267e-01,1.722466945648193359e-01,2.165372073650360107e-01
4.406754970550537109e-01,1.862286031246185303e-01,2.014637887477874756e-01,1.716320961713790894e-01
3.276127576828002930e-01,2.537874579429626465e-01,1.757806837558746338e-01,2.428191602230072021e-01
1.839934140443801880e-01,1.926632076501846313e-01,2.533346116542816162e-01,3.700087666511535645e-01
3.506111502647399902e-01,3.308066427707672119e-01,1.720239222049713135e-01,1.465582996606826782e-01
2.749108672142028809e-01,2.135443985462188721e-01,2.377255856990814209e-01,2.738192081451416016e-01
5.041359066963195801e-01,3.325020074844360352e-01,7.238166034221649170e-02,9.098046272993087769e-02
3.942226171493530273e-01,2.606203556060791016e-01,1.512651294469833374e-01,1.938918679952621460e-01
2.094956040382385254e-01,1.800630688667297363e-01,2.507357299327850342e-01,3.597055375576019287e-01
4.753413796424865723e-01,2.556688487529754639e-01,1.245065554976463318e-01,1.444831788539886475e-01
1.953904479742050171e-01,2.561171054840087891e-01,2.235273718833923340e-01,3.249650299549102783e-01
2.069080770015716553e-01,2.403846681118011475e-01,1.858280003070831299e-01,3.668792545795440674e-01
5.049700140953063965e-01,3.269971311092376709e-01,8.463642746210098267e-02,8.339649438858032227e-02
3.332358002662658691e-01,3.573113679885864258e-01,1.347422152757644653e-01,1.747106611728668213e-01
4.514255523681640625e-01,2.723245918750762939e-01,1.389942765235900879e-01,1.372555047273635864e-01
3.826543986797332764e-01,2.710696756839752197e-01,1.743133068084716797e-01,1.719626933336257935e-01
5.869578719139099121e-01,2.766135931015014648e-01,7.294931262731552124e-02,6.347914040088653564e-02
4.594289362430572510e-01,2.484799474477767944e-01,1.318182945251464844e-01,1.602729111909866333e-01
3.891324400901794434e-01,3.052249848842620850e-01,1.404935717582702637e-01,1.651490330696105957e-01
2.818821966648101807e-01,2.971413731575012207e-01,1.722191125154495239e-01,2.487572580575942993e-01
4.045076668262481689e-01,2.820837795734405518e-01,1.574047356843948364e-01,1.560038775205612183e-01
3.563599288463592529e-01,2.630116939544677734e-01,1.744340211153030396e-01,2.061943262815475464e-01
3.744439482688903809e-01,2.844459712505340576e-01,1.527018994092941284e-01,1.884081661701202393e-01
3.587737083435058594e-01,2.311203181743621826e-01,2.049923390150070190e-01,2.051135897636413574e-01
2.758666276931762695e-01,2.405565381050109863e-01,2.152485400438308716e-01,2.683282792568206787e-01
3.999674618244171143e-01,1.982720345258712769e-01,2.034311294555664062e-01,1.983293294906616211e-01
5.383676886558532715e-01,3.397524654865264893e-01,5.844548717141151428e-02,6.343441456556320190e-02
3.714907467365264893e-01,2.325966060161590576e-01,1.842140853404998779e-01,2.116986215114593506e-01
3.809246122837066650e-01,2.518023848533630371e-01,1.669384837150573730e-01,2.003345936536788940e-01
4.280200004577636719e-01,3.818613886833190918e-01,7.289871573448181152e-02,1.172199323773384094e-01
2.859315276145935059e-01,2.276784777641296387e-01,2.157819718122482300e-01,2.706079483032226562e-01
3.688499927520751953e-01,2.575715780258178711e-01,1.741929352283477783e-01,1.993854492902755737e-01
4.350305199623107910e-01,2.121243029832839966e-01,1.682991683483123779e-01,1.845460534095764160e-01
2.243925034999847412e-01,2.464043498039245605e-01,2.248010635375976562e-01,3.044020831584930420e-01
4.270942211151123047e-01,3.847157359123229980e-01,8.436191082000732422e-02,1.038281172513961792e-01
3.380485177040100098e-01,2.585579752922058105e-01,1.969167143106460571e-01,2.064767181873321533e-01
3.275875151157379150e-01,2.366794347763061523e-01,2.147559076547622681e-01,2.209771126508712769e-01
5.188546180725097656e-01,2.234816849231719971e-01,1.292329430580139160e-01,1.284307539463043213e-01
4.204723834991455078e-01,2.049073725938796997e-01,1.707586646080017090e-01,2.038616091012954712e-01
3.974454402923583984e-01,3.845637142658233643e-01,9.342716634273529053e-02,1.245637387037277222e-01
5.172045826911926270e-01,2.423932999372482300e-01,1.118664517998695374e-01,1.285357177257537842e-01
2.763416171073913574e-01,2.867436110973358154e-01,1.626112461090087891e-01,2.743035852909088135e-01
3.748927712440490723e-01,3.302595019340515137e-01,1.411792635917663574e-01,1.536684781312942505e-01
2.094080895185470581e-01,2.443783283233642578e-01,2.071712017059326172e-01,3.390423059463500977e-01
5.063670873641967773e-01,3.298208415508270264e-01,7.318235188722610474e-02,9.062970429658889771e-02
3.338891863822937012e-01,3.350873589515686035e-01,1.457482129335403442e-01,1.852752417325973511e-01
4.841946959495544434e-01,2.297708690166473389e-01,1.167098954319953918e-01,1.693245768547058105e-01
2.905210256576538086e-01,3.240938186645507812e-01,1.669388860464096069e-01,2.184462696313858032e-01
3.056021630764007568e-01,2.625957429409027100e-01,2.096642106771469116e-01,2.221377789974212646e-01
4.357539713382720947e-01,2.213010787963867188e-01,1.681492924690246582e-01,1.747956722974777222e-01
4.156686365604400635e-01,2.583011090755462646e-01,1.397905647754669189e-01,1.862396746873855591e-01
5.472829937934875488e-01,2.397745698690414429e-01,1.075567007064819336e-01,1.053856611251831055e-01
5.630193948745727539e-01,2.694348692893981934e-01,8.715203404426574707e-02,8.039375394582748413e-02
2.359199970960617065e-01,1.882665902376174927e-01,2.712296247482299805e-01,3.045837581157684326e-01
5.131325721740722656e-01,2.900374829769134521e-01,9.536954015493392944e-02,1.014603227376937866e-01
3.401569426059722900e-01,2.500518262386322021e-01,1.644107699394226074e-01,2.453804314136505127e-01
5.356045365333557129e-01,2.651111781597137451e-01,9.365960210561752319e-02,1.056247651576995850e-01
2.581282854080200195e-01,1.797330826520919800e-01,2.532908916473388672e-01,3.088477253913879395e-01
2.596074342727661133e-01,2.677289247512817383e-01,2.062539607286453247e-01,2.664096653461456299e-01
4.753946065902709961e-01,2.207021117210388184e-01,1.407047510147094727e-01,1.631985157728195190e-01
2.660637795925140381e-01,2.115409076213836670e-01,2.184324711561203003e-01,3.039627969264984131e-01
3.738979399204254150e-01,2.500838339328765869e-01,1.828567385673522949e-01,1.931614726781845093e-01
3.802736699581146240e-01,3.966393768787384033e-01,1.060119792819023132e-01,1.170749366283416748e-01
2.808565497398376465e-01,2.567852437496185303e-01,2.036643326282501221e-01,2.586938738822937012e-01
5.485304594039916992e-01,2.853358387947082520e-01,8.701805770397186279e-02,7.911563664674758911e-02
3.508269190788269043e-01,2.793939709663391113e-01,1.833351850509643555e-01,1.864439100027084351e-01
4.576399624347686768e-01,3.085633516311645508e-01,1.191674694418907166e-01,1.146292164921760559e-01
4.520142078399658203e-01,3.387486636638641357e-01,1.092802956700325012e-01,9.995687007904052734e-02
5.180944204330444336e-01,2.459218204021453857e-01,1.013039946556091309e-01,1.346797049045562744e-01
4.417952299118041992e-01,3.005276024341583252e-01,1.182430759072303772e-01,1.394341140985488892e-01
6.395411491394042969e-01,2.308431863784790039e-01,6.598744541406631470e-02,6.362819671630859375e-02
4.506275355815887451e-01,3.260004222393035889e-01,9.537310153245925903e-02,1.279988735914230347e-01
3.762977123260498047e-01,3.034708201885223389e-01,1.520028412342071533e-01,1.682285666465759277e-01
3.076115548610687256e-01,2.513905465602874756e-01,2.122181951999664307e-01,2.287796437740325928e-01
3.255544304847717285e-01,2.110366523265838623e-01,2.364018261432647705e-01,2.270070463418960571e-01
3.230668604373931885e-01,3.436661064624786377e-01,1.303080022335052490e-01,2.029590010643005371e-01
2.610694468021392822e-01,2.353168129920959473e-01,1.915049701929092407e-01,3.121087849140167236e-01
