2.337158769369125366e-01,3.755382597446441650e-01,6.720569729804992676e-01,5.238220691680908203e-01,5.176362991333007812e-01,6.883982419967651367e-01,3.998893499374389648e-01,5.408284068107604980e-01,6.023534536361694336e-01,2.971616685390472412e-01,4.977898597717285156e-01,4.399251639842987061e-01,6.500624418258666992e-01,5.707512497901916504e-01,4.425256252288818359e-01,4.408526718616485596e-01,3.995300233364105225e-01,4.420640170574188232e-01,4.676209092140197754e-01,5.150615572929382324e-01
2.552568912506103516e-03,5.929368734359741211e-02,2.196041345596313477e-01,6.432275772094726562e-01,7.069035172462463379e-01,1.611742973327636719e-01,3.418257236480712891e-01,4.018496870994567871e-01,8.866605758666992188e-01,8.824891448020935059e-01,6.041369438171386719e-01,5.844474434852600098e-01,8.034149408340454102e-01,1.608808040618896484e-01,1.969331502914428711e-02,5.928397178649902344e-03,2.652667760848999023e-01,8.660103082656860352e-01,6.492095589637756348e-01,3.715603947639465332e-01
8.188103437423706055e-01,8.635359406471252441e-01,3.779095411300659180e-02,3.479905724525451660e-01,2.612515687942504883e-01,9.595936536788940430e-01,3.641712665557861328e-02,5.722813010215759277e-01,2.594723701477050781e-01,2.540717124938964844e-01,5.425869226455688477e-01,2.856252193450927734e-01,3.895344734191894531e-01,4.479929804801940918e-01,2.020086050033569336e-01,6.155711412429809570e-02,6.850239038467407227e-01,2.216706275939941406e-01,4.627130627632141113e-01,7.676633596420288086e-01
9.278524518013000488e-01,4.372371435165405273e-01,7.473278045654296875e-01,6.716448068618774414e-01,5.826076269149780273e-01,3.182029724121093750e-01,9.207863211631774902e-01,1.942496299743652344e-01,9.339222311973571777e-01,8.932435512542724609e-02,7.900369167327880859e-01,9.125338196754455566e-01,6.593316197395324707e-01,7.501376867294311523e-01,5.925410985946655273e-01,1.235988140106201172e-01,7.981806993484497070e-01,5.879162549972534180e-01,7.842081785202026367e-02,6.921039223670959473e-01
8.111709952354431152e-01,1.261735558509826660e-01,8.725349903106689453e-01,6.572529673576354980e-01,8.798236250877380371e-01,4.556456804275512695e-01,7.667129635810852051e-01,3.710463643074035645e-01,9.271585345268249512e-01,6.927251219749450684e-01,5.350309610366821289e-02,7.585051059722900391e-01,3.191640973091125488e-01,4.862546920776367188e-04,2.630504369735717773e-01,4.444333314895629883e-01,8.982073068618774414e-01,6.082428693771362305e-01,8.172222971916198730e-01,1.062649488449096680e-01
6.277720928192138672e-01,1.825023889541625977e-01,9.604240059852600098e-01,8.912682533264160156e-03,1.141755580902099609e-01,2.966404557228088379e-01,3.155553936958312988e-01,3.997529745101928711e-01,3.136438727378845215e-01,5.446127653121948242e-01,5.104993581771850586e-01,4.412543773651123047e-02,1.069756150245666504e-01,4.667867422103881836e-01,4.117604494094848633e-01,8.228612542152404785e-01,3.753575682640075684e-01,4.926968216896057129e-01,9.264616370201110840e-01,3.464161157608032227e-01
8.886229991912841797e-02,5.313512682914733887e-01,6.449109911918640137e-01,5.503609776496887207e-01,7.091701626777648926e-01,2.708804607391357422e-02,7.493162751197814941e-01,1.538442969322204590e-01,9.273846745491027832e-01,8.264257907867431641e-01,4.574368596076965332e-01,7.211207151412963867e-01,8.480148911476135254e-01,5.075873136520385742e-01,5.320016145706176758e-01,3.383435606956481934e-01,7.222374081611633301e-01,2.641165256500244141e-02,3.089337944984436035e-01,5.015857815742492676e-01
6.872168779373168945e-01,8.803825974464416504e-01,4.303363561630249023e-01,8.666606545448303223e-01,9.445234537124633789e-01,6.816979646682739258e-01,3.895175457000732422e-02,6.113466620445251465e-01,3.083063960075378418e-01,4.811031222343444824e-01,4.004015326499938965e-01,1.797654032707214355e-01,8.113485574722290039e-02,6.918956637382507324e-01,9.724514484405517578e-01,7.195187807083129883e-01,4.499125480651855469e-02,8.878145217895507812e-01,3.314530849456787109e-02,6.443085670471191406e-01
2.727643847465515137e-01,9.817969799041748047e-01,1.994939446449279785e-01,3.129738569259643555e-02,3.896063566207885742e-01,7.967453002929687500e-01,3.755075335502624512e-01,9.683576226234436035e-01,9.763532280921936035e-01,1.225668191909790039e-01,7.069386839866638184e-01,5.617332458496093750e-02,9.126256108283996582e-01,5.187171697616577148e-02,9.252643585205078125e-02,7.011510729789733887e-01,7.536846995353698730e-01,8.488513827323913574e-01,6.605053544044494629e-01,5.554568767547607422e-02
1.660060286521911621e-01,9.616737365722656250e-01,8.790655136108398438e-01,6.476172804832458496e-01,8.894727826118469238e-01,8.234233856201171875e-01,7.504296302795410156e-01,3.295316696166992188e-01,3.526487350463867188e-01,3.142008781433105469e-01,8.120031356811523438e-01,8.101913928985595703e-01,3.450710773468017578e-01,2.398572564125061035e-01,7.002661824226379395e-01,5.864250659942626953e-01,1.185518503189086914e-01,3.582772016525268555e-01,4.753156304359436035e-01,7.480058073997497559e-01
3.336036205291748047e-02,8.130985498428344727e-01,3.077030181884765625e-02,7.208770513534545898e-01,7.429932951927185059e-01,5.601995587348937988e-01,4.217990636825561523e-01,8.034429550170898438e-01,7.449136376380920410e-01,8.233314156532287598e-01,2.655950784683227539e-01,9.595649838447570801e-01,8.496145009994506836e-01,5.287359356880187988e-01,2.663284540176391602e-02,6.640751957893371582e-01,3.975152969360351562e-03,5.203379392623901367e-01,4.745514988899230957e-01,1.075188517570495605e-01
9.409727454185485840e-01,8.055040240287780762e-01,7.438902258872985840e-01,7.103833556175231934e-01,2.170822620391845703e-01,5.605025887489318848e-01,1.482850909233093262e-01,5.395627617835998535e-01,7.450216412544250488e-01,7.368919253349304199e-01,9.033974409103393555e-01,2.814560532569885254e-01,5.622184872627258301e-01,1.867084503173828125e-01,4.116318225860595703e-01,6.393525004386901855e-01,8.733717203140258789e-01,7.149663567543029785e-01,4.864314198493957520e-01,1.943731307983398438e-02
7.161060571670532227e-01,7.538730502128601074e-01,5.307723283767700195e-01,4.402324557304382324e-01,6.498541831970214844e-01,5.689562559127807617e-01,4.759525060653686523e-01,3.930538892745971680e-02,2.390972375869750977e-01,5.724539160728454590e-01,3.985247015953063965e-01,4.511449933052062988e-01,9.029895663261413574e-01,2.901285886764526367e-02,7.438310980796813965e-01,7.342968583106994629e-01,9.220785498619079590e-01,8.464559316635131836e-01,2.987098097801208496e-01,1.175722479820251465e-01
