3.838239014148712158e-01,5.877197384834289551e-01,2.298922091722488403e-01,5.529640316963195801e-01,6.505371928215026855e-01,4.318688213825225830e-01,4.178480803966522217e-01,5.247727632522583008e-01,6.823790073394775391e-01,5.253112912178039551e-01,4.766883254051208496e-01,4.984284341335296631e-01,4.847247898578643799e-01,4.463875591754913330e-01,4.666136801242828369e-01,4.644686877727508545e-01,4.802076220512390137e-01,6.269831657409667969e-01,3.552799522876739502e-01,7.069778442382812500e-01,4.586226046085357666e-01,5.413774847984313965e-01
7.886803150177001953e-02,8.379698991775512695e-01,1.420837044715881348e-01,2.511969804763793945e-01,8.767361640930175781e-01,2.908759117126464844e-01,8.093497753143310547e-01,8.288733959197998047e-01,5.545762181282043457e-01,5.265841484069824219e-01,3.993167877197265625e-01,4.056913852691650391e-01,8.944337964057922363e-01,7.260301113128662109e-01,6.888444423675537109e-01,8.392078876495361328e-01,8.717887997627258301e-01,5.245498418807983398e-01,9.063505530357360840e-01,7.739960551261901855e-01,3.713501095771789551e-01,6.286498308181762695e-01
9.278524518013000488e-01,4.372371435165405273e-01,7.473278045654296875e-01,6.716448068618774414e-01,5.826076269149780273e-01,3.182029724121093750e-01,9.207863211631774902e-01,1.942496299743652344e-01,9.339222311973571777e-01,8.932435512542724609e-02,7.900369167327880859e-01,9.125338196754455566e-01,6.593316197395324707e-01,7.501376867294311523e-01,5.925410985946655273e-01,1.235988140106201172e-01,7.981806993484497070e-01,5.879162549972534180e-01,7.842081785202026367e-02,6.921039223670959473e-01,1.935517936944961548e-01,8.064482212066650391e-01
5.623924732208251953e-01,4.618521928787231445e-01,3.315612673759460449e-01,3.200750946998596191e-01,7.079889178276062012e-01,9.594234824180603027e-01,6.151763796806335449e-01,8.280059099197387695e-01,1.457568407058715820e-01,4.977355003356933594e-01,1.237959265708923340e-01,9.633386135101318359e-01,9.197759032249450684e-01,8.211199045181274414e-01,7.801479101181030273e-02,5.920463800430297852e-01,4.447406530380249023e-01,4.917901158332824707e-01,6.635464429855346680e-01,9.795615673065185547e-01,5.251193046569824219e-01,4.748806059360504150e-01
4.479089975357055664e-01,3.729453086853027344e-01,3.337621092796325684e-01,2.588485479354858398e-01,1.263862848281860352e-02,2.426038980484008789e-01,6.320328712463378906e-01,1.171355843544006348e-01,9.927833080291748047e-02,2.365123033523559570e-01,9.224444627761840820e-01,2.378879785537719727e-01,3.914141058921813965e-01,2.231622338294982910e-01,6.573433876037597656e-01,8.333212137222290039e-01,9.530293941497802734e-02,5.094737410545349121e-01,8.441488146781921387e-01,8.918014764785766602e-01,3.686415851116180420e-01,6.313584446907043457e-01
2.727643847465515137e-01,9.817969799041748047e-01,1.994939446449279785e-01,3.129738569259643555e-02,3.896063566207885742e-01,7.967453002929687500e-01,3.755075335502624512e-01,9.683576226234436035e-01,9.763532280921936035e-01,1.225668191909790039e-01,7.069386839866638184e-01,5.617332458496093750e-02,9.126256108283996582e-01,5.187171697616577148e-02,9.252643585205078125e-02,7.011510729789733887e-01,7.536846995353698730e-01,8.488513827323913574e-01,6.605053544044494629e-01,5.554568767547607422e-02,8.318598866462707520e-01,1.681401431560516357e-01
7.775512933731079102e-01,6.996715068817138672e-01,8.152691721916198730e-01,8.857629299163818359e-01,2.808511853218078613e-01,5.597781538963317871e-01,9.565259814262390137e-01,2.789199352264404297e-03,7.234256863594055176e-01,4.549325108528137207e-01,7.985816597938537598e-01,6.446778774261474609e-03,3.167510032653808594e-02,4.996255040168762207e-01,6.814071536064147949e-01,6.748594641685485840e-01,8.668703436851501465e-01,7.476222515106201172e-01,3.496398925781250000e-01,5.076015591621398926e-01,3.162747323513031006e-01,6.837252378463745117e-01
3.708893060684204102e-02,6.764960289001464844e-01,4.372878074645996094e-01,8.608773946762084961e-01,7.082158327102661133e-01,6.918525695800781250e-01,5.195080041885375977e-01,9.488719105720520020e-01,7.481613159179687500e-01,4.431946277618408203e-01,3.877885341644287109e-01,6.029307246208190918e-01,3.353915810585021973e-01,6.491469144821166992e-01,3.402324318885803223e-01,3.247120976448059082e-01,2.761969566345214844e-01,9.341402649879455566e-01,9.751126170158386230e-01,6.306999921798706055e-01,1.824101507663726807e-01,8.175898790359497070e-01
2.562253475189208984e-01,3.914237022399902344e-02,5.562324523925781250e-01,9.728590846061706543e-01,1.841897368431091309e-01,8.507723808288574219e-01,4.652191400527954102e-01,6.123611330986022949e-01,9.322003722190856934e-01,3.263175487518310547e-01,8.109556436538696289e-01,2.865874171257019043e-01,1.425057649612426758e-02,1.848721504211425781e-01,4.602151513099670410e-01,2.235431075096130371e-01,7.580804228782653809e-01,8.390552401542663574e-01,5.028210282325744629e-01,4.108533263206481934e-01,6.603343784809112549e-02,9.339665174484252930e-01
2.530286908149719238e-01,5.011468529701232910e-01,8.500669598579406738e-01,7.495693564414978027e-01,4.488409757614135742e-01,2.610540390014648438e-02,2.992296218872070312e-01,3.429627418518066406e-02,5.954596996307373047e-01,8.731307387351989746e-01,2.088596820831298828e-01,6.892405748367309570e-01,6.618303060531616211e-01,2.296066284179687500e-02,4.454928636550903320e-02,8.697501420974731445e-01,9.912299513816833496e-01,1.296435594558715820e-01,6.824105978012084961e-02,4.273604154586791992e-01,5.126607790589332581e-02,9.487339854240417480e-01
6.355029344558715820e-01,8.365002870559692383e-01,2.958361506462097168e-01,1.120296716690063477e-01,6.762552261352539062e-01,9.731175303459167480e-01,6.905621886253356934e-01,2.656945586204528809e-01,2.172350883483886719e-03,8.690427541732788086e-01,7.856517434120178223e-01,3.851593732833862305e-01,6.527831554412841797e-01,7.402832508087158203e-01,1.182597279548645020e-01,6.574661731719970703e-01,1.609829068183898926e-01,2.117125391960144043e-01,7.366725802421569824e-01,5.386673212051391602e-01,5.718055367469787598e-01,4.281944632530212402e-01
8.807305097579956055e-01,2.699194550514221191e-01,5.785483717918395996e-01,8.329451084136962891e-03,4.982774257659912109e-01,1.587986946105957031e-02,4.933384060859680176e-01,9.514132738113403320e-01,5.988569855690002441e-01,8.449091911315917969e-01,9.626483321189880371e-01,9.183997511863708496e-01,8.362920284271240234e-01,1.684679985046386719e-01,1.105174422264099121e-01,9.345375895500183105e-01,3.541490435600280762e-01,9.255383610725402832e-01,1.415609717369079590e-01,6.926991939544677734e-01,8.107796311378479004e-01,1.892204433679580688e-01
8.345922231674194336e-01,7.879503369331359863e-01,3.584340810775756836e-01,7.706364989280700684e-01,6.937310695648193359e-01,6.418853402137756348e-01,4.427996873855590820e-01,2.144694328308105469e-01,8.720962405204772949e-01,3.200716972351074219e-01,8.012871146202087402e-01,2.691466808319091797e-01,1.070981025695800781e-01,3.715006709098815918e-01,1.699529290199279785e-01,1.747227907180786133e-01,8.597989082336425781e-01,4.767548441886901855e-01,4.998806715011596680e-01,3.751052021980285645e-01,2.857097685337066650e-01,7.142902016639709473e-01
3.098952770233154297e-02,4.127290844917297363e-01,9.344319105148315430e-01,8.673222064971923828e-01,2.701276540756225586e-02,4.033216238021850586e-01,9.051079154014587402e-01,4.808523058891296387e-01,4.050754308700561523e-01,9.676154851913452148e-01,7.938740253448486328e-01,1.619481444358825684e-01,8.895878791809082031e-01,1.542497277259826660e-01,1.869165897369384766e-02,9.680635929107666016e-01,4.677172899246215820e-01,6.146998405456542969e-01,1.107063889503479004e-01,7.151546478271484375e-01,6.267656385898590088e-02,9.373234510421752930e-01
8.129205703735351562e-01,4.735758900642395020e-01,9.054262638092041016e-01,1.319649219512939453e-01,1.065952777862548828e-01,6.467461585998535156e-03,1.998424530029296875e-03,2.676739692687988281e-01,8.153799772262573242e-01,7.663339376449584961e-02,4.084886312484741211e-01,9.888176321983337402e-01,8.536019325256347656e-01,1.610698103904724121e-01,8.470395207405090332e-01,4.572745561599731445e-01,1.510143876075744629e-01,1.292194128036499023e-01,5.182693600654602051e-01,5.559666752815246582e-01,8.138609528541564941e-01,1.861390620470046997e-01
7.643256783485412598e-01,2.900972366333007812e-01,4.321387410163879395e-01,3.126175403594970703e-01,9.795483946800231934e-01,6.962413191795349121e-01,7.163215279579162598e-01,3.150624036788940430e-02,8.573359847068786621e-01,8.458500504493713379e-01,9.058392047882080078e-01,1.737512946128845215e-01,3.563197851181030273e-01,7.026392817497253418e-01,7.745928764343261719e-01,8.361495137214660645e-01,3.060144186019897461e-01,6.064990162849426270e-01,6.630498170852661133e-02,9.653307199478149414e-01,2.734176516532897949e-01,7.265824079513549805e-01
8.541076183319091797e-01,8.316981792449951172e-01,1.000707745552062988e-01,9.566432237625122070e-01,5.133451819419860840e-01,7.025204896926879883e-01,6.390739083290100098e-01,4.323541522026062012e-01,5.667690634727478027e-01,8.973800539970397949e-01,4.406798481941223145e-01,5.014777183532714844e-03,1.693354249000549316e-01,6.338767409324645996e-01,2.275816202163696289e-01,2.034822702407836914e-01,6.833007335662841797e-01,9.554951786994934082e-01,6.756143569946289062e-01,1.827067136764526367e-02,3.695408403873443604e-01,6.304591894149780273e-01
4.627379775047302246e-01,9.600908756256103516e-01,4.670618772506713867e-01,8.356463909149169922e-02,2.030608654022216797e-01,6.420218348503112793e-01,4.723528027534484863e-01,6.957853436470031738e-01,3.839333653450012207e-01,2.245754003524780273e-01,6.935340762138366699e-01,3.739338517189025879e-01,6.374853849411010742e-02,6.627192497253417969e-01,5.874732732772827148e-01,9.116235971450805664e-01,2.110329270362854004e-01,8.043174743652343750e-01,7.521489858627319336e-01,4.401946067810058594e-01,5.385011434555053711e-01,4.614989161491394043e-01
7.534667849540710449e-01,7.593677043914794922e-01,4.322609305381774902e-01,4.807503223419189453e-01,8.539109230041503906e-01,1.385270357131958008e-01,3.541692495346069336e-01,8.842939138412475586e-01,4.733078479766845703e-01,9.814474582672119141e-01,1.646116971969604492e-01,2.629019618034362793e-01,9.957231283187866211e-01,1.334014534950256348e-01,4.797750711441040039e-02,2.138047218322753906e-01,9.430021047592163086e-02,1.837277412414550781e-02,3.398715853691101074e-01,4.432111382484436035e-01,1.710404604673385620e-01,8.289595246315002441e-01
9.969297051429748535e-01,8.178852200508117676e-01,7.399892210960388184e-01,8.648775815963745117e-01,6.402801871299743652e-01,7.707116007804870605e-01,5.740662217140197754e-01,6.884075403213500977e-01,4.785001277923583984e-03,4.729372262954711914e-02,6.014108061790466309e-01,1.654517650604248047e-02,9.388419985771179199e-01,9.902781248092651367e-02,9.253941774368286133e-01,8.639004826545715332e-01,1.325357556343078613e-01,8.788883686065673828e-02,8.907157182693481445e-02,1.662384271621704102e-01,7.042283415794372559e-01,2.957716584205627441e-01
9.117571115493774414e-01,4.312068819999694824e-01,7.639075517654418945e-01,6.786803603172302246e-01,1.244879961013793945e-01,7.029449343681335449e-01,2.546227574348449707e-01,4.079727530479431152e-01,4.211614131927490234e-01,8.324497938156127930e-02,6.875549554824829102e-01,1.942194104194641113e-01,4.269697666168212891e-01,4.634632468223571777e-01,8.645570874214172363e-01,8.639502525329589844e-02,7.238150238990783691e-01,4.312701225280761719e-01,7.629753947257995605e-01,9.942017793655395508e-01,4.361515045166015625e-01,5.638484954833984375e-01
