0.260979,0.000000,0.000409,0.000000,0.000000,0.000000,0.000000,1.000000
0.263485,0.000000,0.000594,0.001116,0.001610,0.000000,0.003783,1.000000
0.272928,0.001738,0.000891,0.001116,0.001610,0.002345,0.009458,0.000000
0.283685,0.002290,0.001199,0.001339,0.001771,0.002506,0.001892,0.000000
0.275681,0.002290,0.021779,0.011160,0.014493,0.001615,0.001284,0.000000
0.276367,0.002862,0.001078,0.000733,0.001610,0.002345,0.001513,0.000000
0.625196,0.062961,0.023749,0.042409,0.032591,0.032237,0.026047,0.000000
0.261414,0.000435,0.000357,0.000000,0.000936,0.003955,0.002917,0.000000
0.263837,0.003811,0.000000,0.000482,0.001610,0.002345,0.001892,0.000000
0.271670,0.000000,0.000000,0.000000,0.020945,0.002631,0.000000,0.000000
0.263846,0.002640,0.000007,0.000056,0.000483,0.008764,0.000125,0.000000
0.271482,0.024976,0.005917,0.009579,0.035911,0.000000,0.006885,0.000000
0.263184,0.001145,0.003859,0.007254,0.010467,0.006729,0.000000,0.000000
0.289331,0.003663,0.000000,0.003348,0.004831,0.003517,0.000000,1.000000
0.303639,0.003434,0.001781,0.003348,0.004831,0.007034,0.005675,0.000000
0.284195,0.000000,0.000891,0.001228,0.001932,0.003048,0.002081,0.000000
0.275660,0.003663,0.000000,0.001674,0.000000,0.003868,0.000000,1.000000
0.411293,0.011857,0.005937,0.084751,0.032206,0.458583,0.094578,0.000000
0.260979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.261693,0.003434,0.000913,0.001116,0.003221,0.002180,0.063866,0.000000
0.261222,0.000362,0.000188,0.000000,0.001018,0.000741,0.000000,1.000000
0.296338,0.002298,0.002127,0.000000,0.005799,0.000000,0.003443,1.000000
0.260979,0.022240,0.000875,0.000625,0.000000,0.000000,0.002134,1.000000
0.267351,0.006590,0.000000,0.006024,0.001932,0.004795,0.003783,0.000000
0.284069,0.002259,0.000847,0.001117,0.002306,0.002490,0.001886,0.000000
0.260833,0.000000,0.000594,0.000000,0.000805,0.000000,0.001892,1.000000
0.276054,0.001488,0.000772,0.001116,0.002415,0.002345,0.001914,0.000000
0.261176,0.003909,0.002031,0.002281,0.049002,0.000603,0.000000,0.000000
0.269739,0.001717,0.000891,0.001116,0.001610,0.003751,0.000000,0.000000
0.289353,0.019770,0.007885,0.017119,0.023039,0.087431,0.000000,0.000000
0.279176,0.001967,0.000891,0.001116,0.001610,0.002345,0.001354,1.000000
0.319068,0.003461,0.002085,0.003685,0.005159,0.007502,0.004736,0.000000
0.267880,0.004753,0.013553,0.008394,0.115039,0.002300,0.097570,0.000000
0.265046,0.005731,0.018511,0.003549,0.000000,0.012409,0.001453,0.000000
0.259531,0.000150,0.000235,0.000442,0.000910,0.001857,0.000000,0.000000
0.397317,0.009188,0.004785,0.007031,0.010306,0.015005,0.012743,0.000000
0.275319,0.001717,0.000901,0.002280,0.000000,0.111765,0.001167,0.000000
0.260979,0.000893,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.268262,0.010389,0.000000,0.011133,0.012882,0.022331,0.001477,0.000000
0.398709,0.011448,0.004156,0.006696,0.304090,0.065646,0.007566,0.000000
0.311675,0.003434,0.002672,0.004511,0.004026,0.006565,0.004729,0.000000
0.264399,0.001717,0.001738,0.001116,0.000483,0.002345,0.000946,0.000000
0.314620,0.003434,0.001781,0.003348,0.006441,0.009378,0.005675,0.000000
0.283416,0.003434,0.002969,0.000000,0.003221,0.007034,0.000000,0.000000
0.260979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.260979,0.003434,0.000000,0.018683,0.000538,0.000000,0.000000,1.000000
0.260979,0.001160,0.000695,0.000000,0.000000,0.000000,0.000000,1.000000
0.270103,0.024658,0.008988,0.027540,0.019084,0.027841,0.015607,0.000000
0.276397,0.001509,0.000781,0.000786,0.001494,0.002138,0.002022,0.000000
0.291228,0.000000,0.001841,0.002232,0.000000,0.003517,0.002837,1.000000
0.286537,0.002290,0.000954,0.001674,0.003221,0.003517,0.001892,0.000000
0.261335,0.009015,0.004512,0.012483,0.005707,0.001088,0.000000,0.000000
0.295806,0.001488,0.001193,0.001966,0.002837,0.004197,0.003068,0.000000
0.273689,0.001832,0.001020,0.001171,0.002415,0.004689,0.009458,0.000000
0.262923,0.004167,0.000096,0.000000,0.000243,0.005932,0.000000,0.000000
0.267373,0.009730,0.000891,0.008370,0.001093,0.021101,0.003783,0.000000
0.360818,0.009253,0.004332,0.005862,0.007752,0.011291,0.007188,0.000000
0.262065,0.000000,0.000000,0.000781,0.000000,0.002813,0.000000,0.000000
0.540774,0.019461,0.008923,0.033481,0.019324,0.028134,0.043506,0.000000
0.272945,0.001735,0.000772,0.001116,0.001610,0.004689,0.003783,1.000000
0.261617,0.004608,0.001244,0.001116,0.003221,0.007034,0.000000,0.000000
0.282699,0.000000,0.001603,0.000000,0.003583,0.002813,0.000000,1.000000
0.260979,0.001145,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.260979,0.000000,0.000000,0.000000,0.003789,0.000000,0.000000,0.000000
0.267064,0.000000,0.000000,0.009176,0.000483,0.000000,0.001892,1.000000
0.264303,0.002633,0.000000,0.000167,0.000322,0.000469,0.000303,1.000000
0.264245,0.000343,0.000688,0.002545,0.000483,0.009964,0.001719,0.000000
0.266603,0.000000,0.000000,0.022500,0.000000,0.017159,0.026291,0.000000
0.265576,0.000000,0.000712,0.001116,0.000805,0.002345,0.000000,0.000000
0.261278,0.000000,0.000232,0.000435,0.000628,0.000914,0.000738,0.000000
0.309797,0.002862,0.001484,0.000000,0.007729,0.005627,0.003026,1.000000
0.263400,0.006660,0.000009,0.010158,0.000027,0.007420,0.002639,0.000000
0.260979,0.000000,0.001873,0.000000,0.003799,0.000000,0.000000,0.000000
0.280821,0.006540,0.013925,0.004815,0.129713,0.060838,0.003813,0.000000
0.275229,0.003263,0.000000,0.000681,0.001014,0.003517,0.000000,0.000000
0.268687,0.002014,0.001056,0.000357,0.000805,0.002345,0.001892,0.000000
0.261202,0.000333,0.000173,0.000325,0.000469,0.000682,0.000550,0.000000
0.265905,0.001930,0.000831,0.000625,0.004831,0.004138,0.000000,1.000000
0.260979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.283948,0.007326,0.004492,0.003348,0.001546,0.002345,0.005675,0.000000
0.261129,0.005490,0.002019,0.003460,0.236554,0.000460,0.005605,0.000000
0.276172,0.001804,0.000720,0.000723,0.001237,0.002673,0.000000,1.000000
0.333261,0.012249,0.000002,0.003404,0.004831,0.007502,0.005296,0.000000
0.275950,0.001919,0.000773,0.000781,0.001126,0.001990,0.001562,0.000000
0.353518,0.005037,0.002106,0.089282,0.007246,0.011254,0.008512,0.000000
0.261278,0.001339,0.000000,0.000000,0.000628,0.000914,0.000738,1.000000
0.261567,0.001313,0.001187,0.002232,0.000000,0.001796,0.004356,0.000000
0.261893,0.045790,0.002969,0.001484,0.011425,0.002790,0.003953,0.000000
0.270177,0.000000,0.000980,0.001116,0.003221,0.000000,0.002837,0.000000
0.375891,0.007212,0.003266,0.006138,0.008857,0.011723,0.009458,1.000000
0.260979,0.000000,0.002356,0.000000,0.000000,0.000000,0.000000,0.000000
0.260979,0.008649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260979,0.001834,0.000499,0.000937,0.000000,0.000000,0.014633,0.000000
0.275828,0.002217,0.000772,0.000761,0.001111,0.001913,0.001579,0.000000
0.284675,0.004145,0.002136,0.001316,0.001791,0.002588,0.002162,0.000000
0.268630,0.009546,0.002015,0.014399,0.043478,0.000000,0.130476,0.000000
0.292324,0.004614,0.005941,0.003645,0.006506,0.003981,0.001513,0.000000
0.267049,0.001615,0.000709,0.000423,0.000452,0.000753,0.000373,0.000000
0.261094,0.001945,0.000867,0.000699,0.002818,0.000352,0.000000,1.000000
0.262078,0.011690,0.000505,0.000463,0.000161,0.003353,0.000000,0.000000
0.287150,0.000255,0.019699,0.001307,0.001928,0.002931,0.009458,0.000000
0.622135,0.018405,0.033067,0.018972,0.000000,0.042201,0.045776,0.000000
0.279495,0.002023,0.000809,0.001118,0.001353,0.002333,0.001710,1.000000
0.303480,0.000000,0.002969,0.002802,0.000010,0.007034,0.005675,0.000000
0.281366,0.000000,0.000000,0.000000,0.000000,0.062197,0.003783,0.000000
0.261862,0.003275,0.001947,0.003704,0.001852,0.002696,0.001958,0.000000
0.265023,0.002601,0.000429,0.000968,0.001852,0.012339,0.009479,0.000000
0.358244,0.012487,0.000000,0.149164,0.007353,0.313791,0.009072,0.000000
0.260900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.343428,0.010600,0.000000,0.004010,0.006602,0.037029,0.000000,0.000000
0.274345,0.002290,0.000594,0.001116,0.001610,0.002345,0.001892,0.000000
0.375801,0.007441,0.000000,0.015908,0.023913,0.000000,0.009458,0.000000
0.306867,0.002290,0.001589,0.003433,0.008180,0.007034,0.003846,0.000000
0.276315,0.001534,0.000775,0.000781,0.001156,0.001697,0.001294,0.000000
0.277271,0.000000,0.000779,0.003348,0.000000,0.002345,0.001892,1.000000
0.261229,0.000373,0.000194,0.006335,0.000767,0.000764,0.000995,0.000000
0.274954,0.002290,0.001009,0.001116,0.001610,0.002345,0.001892,1.000000
0.267095,0.011078,0.007046,0.008748,0.023892,0.018660,0.010805,0.000000
0.261903,0.002290,0.001781,0.003348,0.002105,0.002820,0.001065,0.000000
