3.892198204994201660e-01,5.838232040405273438e-01,2.876441776752471924e-01,3.887826204299926758e-01,3.151653409004211426e-01,3.912101984024047852e-01,3.316703736782073975e-01,5.792356729507446289e-01,6.170463562011718750e-01,3.115035295486450195e-01,4.939322769641876221e-01,4.293770492076873779e-01,4.737677872180938721e-01,5.218110084533691406e-01,6.355207562446594238e-01,5.137129426002502441e-01,4.704431891441345215e-01,4.412236213684082031e-01,8.332621455192565918e-01,3.510940074920654297e-01,1
7.886803150177001953e-02,8.379698991775512695e-01,1.420837044715881348e-01,2.511969804763793945e-01,8.767361640930175781e-01,2.908759117126464844e-01,8.093497753143310547e-01,8.288733959197998047e-01,5.545762181282043457e-01,5.265841484069824219e-01,3.993167877197265625e-01,4.056913852691650391e-01,8.944337964057922363e-01,7.260301113128662109e-01,6.888444423675537109e-01,8.392078876495361328e-01,8.717887997627258301e-01,5.245498418807983398e-01,9.063505530357360840e-01,7.739960551261901855e-01,1
3.598462343215942383e-01,1.765682101249694824e-01,1.222093701362609863e-01,3.237749934196472168e-01,8.357654213905334473e-01,3.920398950576782227e-01,8.562158942222595215e-01,1.121037006378173828e-01,2.449512481689453125e-03,3.851720094680786133e-01,4.801321625709533691e-01,3.000477552413940430e-01,7.663048505783081055e-01,4.762908220291137695e-01,5.221820473670959473e-01,7.251682877540588379e-01,5.590391755104064941e-01,3.769701719284057617e-01,5.640723109245300293e-01,1.336085796356201172e-01,1
5.185304880142211914e-01,7.323296666145324707e-01,2.132322192192077637e-01,1.212588548660278320e-01,8.574098348617553711e-01,8.984593749046325684e-01,5.782330632209777832e-01,9.998509287834167480e-01,4.177389144897460938e-01,4.834529757499694824e-01,5.715354084968566895e-01,4.099425077438354492e-01,6.245816946029663086e-01,9.423107504844665527e-01,9.190684556961059570e-01,5.972275733947753906e-01,1.103901863098144531e-02,2.443099021911621094e-01,5.050921440124511719e-02,5.201279520988464355e-01,1
3.053704500198364258e-01,6.129578948020935059e-01,9.863073825836181641e-01,7.922950387001037598e-01,9.833215475082397461e-01,1.461171507835388184e-01,5.126495957374572754e-01,6.696717739105224609e-01,4.102122783660888672e-02,8.509469628334045410e-01,9.141910672187805176e-01,6.154831051826477051e-01,3.388515710830688477e-01,9.145547151565551758e-01,5.911815762519836426e-01,7.898732423782348633e-01,1.866319775581359863e-01,3.614417314529418945e-01,2.302138805389404297e-01,1.529741883277893066e-01,0
7.016095519065856934e-01,7.859116196632385254e-01,1.037589907646179199e-01,7.396539449691772461e-01,3.696033358573913574e-01,9.981075525283813477e-01,5.583497881889343262e-01,2.718862295150756836e-01,8.187239170074462891e-01,6.278427839279174805e-01,9.114201068878173828e-01,5.497851371765136719e-01,3.820190429687500000e-01,2.976563572883605957e-01,5.530310869216918945e-01,1.835525035858154297e-02,4.065371155738830566e-01,6.609501838684082031e-01,2.693567872047424316e-01,2.770525813102722168e-01,1
4.479089975357055664e-01,3.729453086853027344e-01,3.337621092796325684e-01,2.588485479354858398e-01,1.263862848281860352e-02,2.426038980484008789e-01,6.320328712463378906e-01,1.171355843544006348e-01,9.927833080291748047e-02,2.365123033523559570e-01,9.224444627761840820e-01,2.378879785537719727e-01,3.914141058921813965e-01,2.231622338294982910e-01,6.573433876037597656e-01,8.333212137222290039e-01,9.530293941497802734e-02,5.094737410545349121e-01,8.441488146781921387e-01,8.918014764785766602e-01,0
9.004630446434020996e-01,9.889473915100097656e-01,4.075551033020019531e-01,2.188957333564758301e-01,9.500994086265563965e-01,3.367178440093994141e-01,4.428088665008544922e-01,2.842657566070556641e-01,9.594079256057739258e-01,2.621970176696777344e-01,9.026601910591125488e-01,3.341482877731323242e-01,6.534455418586730957e-01,2.753846049308776855e-01,1.581901311874389648e-02,4.101920127868652344e-01,4.835387468338012695e-01,1.659890413284301758e-01,6.577641963958740234e-01,9.573604464530944824e-01,1
7.690154314041137695e-01,5.751621127128601074e-01,1.717771887779235840e-01,9.897485375404357910e-01,8.393007516860961914e-01,8.450462222099304199e-01,4.809277057647705078e-01,8.868318200111389160e-01,6.644129157066345215e-01,1.647453904151916504e-01,7.090387940406799316e-01,7.342846393585205078e-01,5.054293870925903320e-01,7.148051261901855469e-02,2.597455978393554688e-01,6.890165209770202637e-01,4.512326717376708984e-01,3.684735894203186035e-01,5.882212519645690918e-01,5.211667418479919434e-01,1
3.591868281364440918e-01,3.513616323471069336e-02,8.014285564422607422e-01,3.445148468017578125e-05,6.706192493438720703e-01,9.177743196487426758e-01,3.938544392585754395e-01,1.288514137268066406e-01,6.572144031524658203e-01,2.406807541847229004e-01,1.245981454849243164e-01,7.577378153800964355e-01,9.736056327819824219e-01,6.489624977111816406e-01,9.072108268737792969e-01,3.730726242065429688e-02,1.798510551452636719e-03,4.304872155189514160e-01,8.631423115730285645e-01,1.952271461486816406e-01,0
