6.841019988059997559e-01,3.158979415893554688e-01
9.989171028137207031e-01,1.082967501133680344e-03
9.337353110313415527e-01,6.626469641923904419e-02
8.432148098945617676e-01,1.567852199077606201e-01
8.106107711791992188e-01,1.893892586231231689e-01
7.650299072265625000e-01,2.349701374769210815e-01
2.116158455610275269e-01,7.883841991424560547e-01
1.837395248003304005e-04,9.998162388801574707e-01
1.407133787870407104e-02,9.859285950660705566e-01
9.273706078529357910e-01,7.262941449880599976e-02
9.898812174797058105e-01,1.011875085532665253e-02
2.957559656351804733e-03,9.970424771308898926e-01
1.173621639609336853e-01,8.826378583908081055e-01
7.703627347946166992e-01,2.296372056007385254e-01
8.754224777221679688e-01,1.245775595307350159e-01
9.849356412887573242e-01,1.506432611495256424e-02
9.107205867767333984e-01,8.927939087152481079e-02
5.047606229782104492e-01,4.952394068241119385e-01
5.358096957206726074e-01,4.641902744770050049e-01
9.194957017898559570e-01,8.050428330898284912e-02
3.908586502075195312e-01,6.091414093971252441e-01
9.198606014251708984e-01,8.013940602540969849e-02
1.578656956553459167e-02,9.842134714126586914e-01
4.023925364017486572e-01,5.976074337959289551e-01
8.945093750953674316e-01,1.054905951023101807e-01
7.432904839515686035e-01,2.567094862461090088e-01
7.665225267410278320e-01,2.334774881601333618e-01
3.654420375823974609e-03,9.963455796241760254e-01
8.739488199353218079e-03,9.912605881690979004e-01
1.521217077970504761e-01,8.478783369064331055e-01
5.730441808700561523e-01,4.269558787345886230e-01
9.749709069728851318e-02,9.025029540061950684e-01
2.736145555973052979e-01,7.263854742050170898e-01
1.923362314701080322e-01,8.076637387275695801e-01
7.631254792213439941e-01,2.368745356798171997e-01
2.813380677253007889e-03,9.971866011619567871e-01
6.800218224525451660e-01,3.199781775474548340e-01
3.235081955790519714e-02,9.676492214202880859e-01
5.314357280731201172e-01,4.685642719268798828e-01
9.128666520118713379e-01,8.713338524103164673e-02
2.353613078594207764e-01,7.646387219429016113e-01
9.847764968872070312e-01,1.522350218147039413e-02
7.814770936965942383e-01,2.185228765010833740e-01
6.930125951766967773e-01,3.069873750209808350e-01
9.967170357704162598e-01,3.282906254753470421e-03
2.812863290309906006e-01,7.187136411666870117e-01
5.683948099613189697e-02,9.431604743003845215e-01
2.365800142288208008e-01,7.634200453758239746e-01
8.239400982856750488e-01,1.760599613189697266e-01
9.500748515129089355e-01,4.992517456412315369e-02
9.336627721786499023e-01,6.633719801902770996e-02
6.690059304237365723e-01,3.309940993785858154e-01
4.561209380626678467e-01,5.438790917396545410e-01
1.555453147739171982e-02,9.844455122947692871e-01
2.867383137345314026e-02,9.713261723518371582e-01
8.909572958946228027e-01,1.090427115559577942e-01
9.686959981918334961e-01,3.130396082997322083e-02
7.012373208999633789e-02,9.298762679100036621e-01
9.998459815979003906e-01,1.539694058010354638e-04
9.940172433853149414e-01,5.982768721878528595e-03
2.062029689550399780e-01,7.937970161437988281e-01
9.811794161796569824e-01,1.882058195769786835e-02
2.461486961692571640e-03,9.975385665893554688e-01
5.602340698242187500e-01,4.397659003734588623e-01
2.268102318048477173e-01,7.731897830963134766e-01
6.611233353614807129e-01,3.388766944408416748e-01
5.774155855178833008e-01,4.225844442844390869e-01
4.683795571327209473e-01,5.316205024719238281e-01
8.044629096984863281e-01,1.955371052026748657e-01
9.929795861244201660e-01,7.020376157015562057e-03
7.997644543647766113e-01,2.002355009317398071e-01
2.788501083850860596e-01,7.211498618125915527e-01
4.194586873054504395e-01,5.805413126945495605e-01
4.264613389968872070e-01,5.735386013984680176e-01
1.699575334787368774e-01,8.300424218177795410e-01
5.570937991142272949e-01,4.429062008857727051e-01
6.436937451362609863e-01,3.563062846660614014e-01
1.339847454801201820e-03,9.986600875854492188e-01
6.798906922340393066e-01,3.201093375682830811e-01
8.958447575569152832e-01,1.041552796959877014e-01
9.846978187561035156e-01,1.530220918357372284e-02
9.172376394271850586e-01,8.276233077049255371e-02
9.635719656944274902e-01,3.642804920673370361e-02
9.932307004928588867e-01,6.769314873963594437e-03
8.726093173027038574e-01,1.273907423019409180e-01
9.625710248947143555e-01,3.742904216051101685e-02
3.702680170536041260e-01,6.297319531440734863e-01
4.786592423915863037e-01,5.213407874107360840e-01
5.630509853363037109e-01,4.369490444660186768e-01
9.972906708717346191e-01,2.709324704483151436e-03
9.906702041625976562e-01,9.329829365015029907e-03
8.788680434226989746e-01,1.211319491267204285e-01
9.969666600227355957e-01,3.033344401046633720e-03
5.703347921371459961e-02,9.429664611816406250e-01
3.215519189834594727e-01,6.784481406211853027e-01
6.743246912956237793e-01,3.256753087043762207e-01
9.828537702560424805e-01,1.714622601866722107e-02
5.519740581512451172e-01,4.480259418487548828e-01
9.284566640853881836e-01,7.154334336519241333e-02
3.221673667430877686e-01,6.778327226638793945e-01
2.136826366186141968e-01,7.863173484802246094e-01
6.871403455734252930e-01,3.128596842288970947e-01
9.427930712699890137e-01,5.720696225762367249e-02
1.080126129090785980e-02,9.891987442970275879e-01
1.153745761257596314e-04,9.998846054077148438e-01
9.308980405330657959e-02,9.069101810455322266e-01
9.702684283256530762e-01,2.973160706460475922e-02
1.068009510636329651e-01,8.931990861892700195e-01
9.013542905449867249e-03,9.909864068031311035e-01
4.207792505621910095e-02,9.579221010208129883e-01
3.713345900177955627e-02,9.628665447235107422e-01
7.208245992660522461e-01,2.791753709316253662e-01
7.527777552604675293e-02,9.247221946716308594e-01
1.330215949565172195e-02,9.866978526115417480e-01
1.436635851860046387e-02,9.856336712837219238e-01
9.534142017364501953e-01,4.658582806587219238e-02
2.725957427173852921e-03,9.972741007804870605e-01
6.313161253929138184e-01,3.686838746070861816e-01
9.417226314544677734e-01,5.827734246850013733e-02
9.999908208847045898e-01,9.183288966596592218e-06
9.410988688468933105e-01,5.890110880136489868e-02
6.972832083702087402e-01,3.027167320251464844e-01
9.714447259902954102e-01,2.855528704822063446e-02
9.681864641606807709e-03,9.903181791305541992e-01
7.745132446289062500e-01,2.254867702722549438e-01
9.983067512512207031e-01,1.693233964033424854e-03
9.552384614944458008e-01,4.476156085729598999e-02
9.201128482818603516e-01,7.988717406988143921e-02
6.910319328308105469e-01,3.089680969715118408e-01
9.968281388282775879e-01,3.171880729496479034e-03
8.373782038688659668e-01,1.626217514276504517e-01
5.788341760635375977e-01,4.211659133434295654e-01
7.470212578773498535e-01,2.529787719249725342e-01
8.827421665191650391e-01,1.172578036785125732e-01
9.180021286010742188e-01,8.199791610240936279e-02
9.604569673538208008e-01,3.954299911856651306e-02
9.932206869125366211e-01,6.779305636882781982e-03
9.990059733390808105e-01,9.940057061612606049e-04
7.774052768945693970e-02,9.222594499588012695e-01
1.425240095704793930e-02,9.857476353645324707e-01
4.114989936351776123e-01,5.885010361671447754e-01
1.079650521278381348e-01,8.920348882675170898e-01
8.632795214653015137e-01,1.367204934358596802e-01
4.621230997145175934e-03,9.953787326812744141e-01
8.393613100051879883e-01,1.606386750936508179e-01
5.314817428588867188e-01,4.685182869434356689e-01
3.785511106252670288e-02,9.621448516845703125e-01
9.984592199325561523e-01,1.540731405839323997e-03
2.381297573447227478e-02,9.761869907379150391e-01
2.088894695043563843e-01,7.911105751991271973e-01
1.115933135151863098e-01,8.884066939353942871e-01
8.204261660575866699e-01,1.795738637447357178e-01
9.993487000465393066e-01,6.513058324344456196e-04
8.197001218795776367e-01,1.802998930215835571e-01
1.629182137548923492e-02,9.837082028388977051e-01
9.915735572576522827e-02,9.008426666259765625e-01
3.824018836021423340e-01,6.175981163978576660e-01
4.819691479206085205e-01,5.180308222770690918e-01
3.543699979782104492e-01,6.456300616264343262e-01
5.759498476982116699e-01,4.240501523017883301e-01
9.425817430019378662e-02,9.057418704032897949e-01
6.807565689086914062e-01,3.192434608936309814e-01
2.770038554444909096e-04,9.997230172157287598e-01
1.281170733273029327e-02,9.871883392333984375e-01
9.835186004638671875e-01,1.648138836026191711e-02
5.853644609451293945e-01,4.146355688571929932e-01
