0.030430,0.428599,0.055228,0.000794,0.000961,0.001174,0.006582,0.017250,0.007820,0.011000,0.547694,0.777802,0.000999,1.000000,0.000999,0.000999,0.000999,0.000999,0.000003
0.139893,0.001000,0.128281,0.677668,0.017572,0.584642,0.171178,1.000000,0.522343,0.453224,1.000000,0.001000,0.001000,1.000000,0.001000,0.362509,0.001000,0.001000,0.001000
1.000000,0.000982,0.001000,0.001000,1.000000,1.000000,0.001000,0.001000,0.235724,1.000000,1.000000,1.000000,0.001000,0.586551,0.001000,0.001000,1.000000,0.490583,0.386517
0.108347,0.619688,0.001000,0.001000,0.001000,0.001000,0.212906,0.001000,0.001000,0.521105,0.001000,1.000000,1.000000,1.000000,0.209913,0.001000,0.001000,0.001000,0.001000
0.001000,0.001000,1.000000,0.001000,0.520651,0.001000,0.001000,0.558382,0.001000,0.534451,0.163051,1.000000,0.001000,1.000000,0.001000,0.001000,0.335523,0.967590,1.000000
0.001000,0.457463,0.157176,0.001000,0.854537,0.001000,0.001000,0.001000,0.001000,0.001000,1.000000,1.000000,0.001000,1.000000,0.001000,0.478076,0.485693,0.754424,0.001000
0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,1.000000,0.001000,0.975117,0.001000,0.699748,1.000000,0.001000,1.000000,0.156163,0.001000,0.945252,0.310280,0.001000
0.886389,0.879868,0.001000,0.001000,0.350711,0.849727,0.001000,0.001000,0.001000,0.186322,0.119881,1.000000,0.549718,0.516472,0.760934,0.001000,0.001000,0.001000,1.000000
0.001000,1.000000,0.875501,0.001000,0.001000,0.001000,0.024199,0.054524,0.915651,0.249913,1.000000,1.000000,0.468128,0.001000,0.130576,0.001000,1.000000,1.000000,0.001000
0.288301,0.001000,0.001000,0.775870,0.049068,0.557007,0.001000,0.001000,0.385505,0.328032,0.560021,1.000000,0.820642,0.810767,0.292968,0.226236,0.250113,0.001000,0.001000
0.413971,0.036914,0.613707,0.661823,0.001000,0.001000,0.001000,0.001000,0.774538,0.001000,1.000000,0.591678,0.001000,0.001000,1.000000,0.430477,0.642774,0.123480,0.001000
0.001000,0.001000,0.161028,0.001000,0.001000,0.099751,0.035488,0.058199,0.987536,0.001000,1.000000,1.000000,1.000000,1.000000,0.305726,0.901826,0.682293,0.001000,0.001000
0.253232,0.248184,0.001000,0.001000,0.344645,0.621364,0.804938,1.000000,0.485070,0.414481,1.000000,1.000000,0.001000,0.981683,0.001000,0.794867,1.000000,0.001000,0.001000
0.001000,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,0.116751,1.000000,0.001000,1.000000,0.001000,0.001000,1.000000,0.001000,0.786343,0.001000,1.000000,0.180397
0.001000,1.000000,0.001000,0.001000,0.001000,0.476842,1.000000,0.001000,0.001000,1.000000,1.000000,0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,0.921485,0.535802
1.000000,0.492441,0.841249,0.001000,0.001000,0.001000,0.490387,0.001000,0.001000,0.001000,0.744457,1.000000,0.001000,1.000000,0.001000,0.001000,0.309079,1.000000,0.547570
1.000000,0.001000,0.001000,1.000000,0.001000,0.549742,0.001000,1.000000,0.001000,0.435246,0.001000,0.015763,0.001000,0.104524,0.001000,0.001000,0.014018,0.253682,0.001000
0.001000,0.001000,1.000000,0.001000,0.001000,1.000000,0.001000,0.867640,0.001000,0.001000,0.878371,0.001000,0.001000,0.269627,1.000000,0.789849,0.733794,0.396468,0.220043
0.001000,1.000000,0.116995,0.442267,0.001000,0.001000,0.001000,0.614744,0.001000,0.657852,0.603958,1.000000,1.000000,0.336689,0.001000,1.000000,0.414860,0.154476,1.000000
0.001000,0.127156,0.060625,0.001000,0.001000,1.000000,1.000000,0.001000,1.000000,0.001000,1.000000,1.000000,0.001000,0.388995,0.001000,0.001000,1.000000,1.000000,0.001000
1.000000,0.762918,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,1.000000,0.025518,1.000000,0.001000,0.001000,0.001000,1.000000,0.136480
0.187156,1.000000,0.532043,0.001000,1.000000,0.720422,0.001906,1.000000,0.601197,0.001000,0.001000,0.001000,0.153303,1.000000,0.089306,0.001000,0.001000,0.001000,1.000000
0.641522,1.000000,1.000000,0.379810,0.001000,0.318340,1.000000,0.001000,0.137494,0.001000,0.982164,0.001000,1.000000,0.001000,0.001000,1.000000,0.495642,0.299072,0.659695
1.000000,0.001000,0.001000,1.000000,0.856411,0.252823,0.001000,0.001000,0.001000,0.034167,0.001000,1.000000,0.001000,0.001000,0.001000,0.001000,1.000000,0.001000,0.075847
0.381227,0.001000,0.001000,0.263622,0.001000,0.173601,0.954050,0.503397,0.001000,0.001000,1.000000,0.001000,0.029088,0.001000,0.612684,0.001000,0.540135,1.000000,0.001000
0.001000,0.001000,0.884206,0.535084,1.000000,0.014676,0.106652,0.022979,0.001000,0.001000,0.366271,0.542584,0.956263,1.000000,0.669654,0.194306,0.001000,0.561262,0.236578
0.001000,0.752337,1.000000,0.001000,0.259566,0.001000,0.862008,1.000000,0.913421,0.482007,0.289126,0.185330,1.000000,1.000000,0.001000,0.790304,1.000000,1.000000,1.000000
0.001000,0.001000,0.312719,0.040340,0.584579,0.611126,0.001000,0.001000,0.001000,0.548116,1.000000,0.654269,0.001000,0.755731,0.001000,1.000000,0.001000,0.835243,1.000000
0.632211,0.939987,1.000000,0.473689,0.001000,1.000000,0.697033,0.407298,0.017296,1.000000,0.839068,1.000000,0.991851,1.000000,0.128913,0.001000,0.593695,0.906664,0.001000
0.001000,0.446623,1.000000,0.001000,0.287471,0.067775,1.000000,0.001000,0.001000,1.000000,0.005988,1.000000,0.853742,1.000000,0.001000,1.000000,0.001000,0.001000,0.082706
0.001000,1.000000,0.819225,0.190937,1.000000,0.624099,1.000000,0.538974,0.001000,0.001000,0.001000,1.000000,0.001000,0.157460,0.001000,0.706531,0.001000,0.644170,0.670618
0.281439,0.259864,0.889482,1.000000,1.000000,0.172399,0.001000,0.247088,0.001000,0.377334,1.000000,1.000000,1.000000,0.750726,1.000000,0.582987,1.000000,0.585898,0.001000
0.642880,0.491087,0.001000,0.837061,0.001000,0.001000,0.427775,0.001000,0.252974,0.003998,0.182326,0.702306,0.001000,1.000000,0.001000,0.001000,0.001000,0.103010,0.001000
0.001000,1.000000,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.820732,1.000000,1.000000,0.001000,1.000000,0.001000,0.001000,1.000000,0.001000,0.653296
