0.636397,0.022509,0.061244,0.000001,0.000040,0.000333
0.745860,0.001000,0.134297,0.676875,0.016651,0.583801
0.800993,1.000000,0.575767,0.442225,0.453529,0.001000
0.001000,0.122620,0.001000,0.361511,0.001000,0.001000
0.390359,1.000000,0.001000,0.001000,0.001000,1.000000
1.000000,0.001000,0.001000,0.227905,1.000000,0.796387
1.000000,0.001000,0.001000,0.001000,0.001000,1.000000
1.000000,0.409023,0.139161,0.191090,0.001000,0.001000
0.138193,0.001000,0.267568,0.001000,0.001000,0.510438
0.001000,0.614250,1.000000,1.000000,0.208954,0.001000
0.355203,0.001000,0.001000,0.001000,0.001000,1.000000
0.368039,0.542199,0.001000,0.001000,0.541172,0.001000
1.000000,0.001000,0.699723,0.001000,0.291324,0.001000
0.001000,0.357033,1.000000,1.000000,0.001000,0.029197
0.738345,0.001000,0.914820,0.001000,0.001000,0.001000
0.106082,0.001000,0.958345,1.000000,0.001000,0.607857
0.001000,0.499586,0.545938,0.753426,0.001000,0.001000
0.001000,1.000000,0.001000,0.001000,0.001000,1.000000
0.001000,0.989806,0.001000,0.152055,1.000000,0.001000
0.804566,0.177673,0.001000,0.944254,0.309321,0.001000
1.000000,0.473778,0.001000,0.001000,0.349790,0.848886
0.001000,0.001000,0.001000,0.175323,0.001000,1.000000
1.000000,0.001000,0.821179,0.001000,0.001000,0.001000
1.000000,0.001000,1.000000,0.820274,0.001000,0.001000
0.001000,0.040126,0.098518,0.907832,0.238953,1.000000
1.000000,0.489638,0.001000,0.129578,0.001000,1.000000
1.000000,0.001000,0.319115,0.001000,0.001000,0.775409
0.684504,0.578342,0.001000,0.001000,0.377725,0.317365
0.648724,1.000000,0.880887,0.001000,0.292009,0.225570
0.885511,0.001000,0.001000,0.383542,0.001000,0.558812
1.000000,0.001000,0.001000,0.001000,0.001000,0.767051
0.001000,0.608197,0.001000,0.001000,0.001000,1.000000
1.000000,0.664284,0.183725,0.001000,0.001000,0.001000
0.742197,0.001000,0.001000,0.098578,0.028946,0.041282
1.000000,0.001000,1.000000,0.389057,1.000000,0.541710
0.941124,0.923336,0.742538,0.001000,0.001000,0.223135
0.455982,0.001000,0.001000,0.343685,0.620230,0.798689
1.000000,0.499759,0.464725,0.606061,0.702743,0.001000
0.618080,0.001000,0.855112,1.000000,0.001000,0.001000
0.001000,0.653385,0.001000,0.001000,0.001000,0.001000
0.110462,0.122010,1.000000,0.001000,0.452426,0.001000
0.121031,0.236989,0.016308,0.785345,0.001000,1.000000
0.816791,0.001000,1.000000,0.001000,0.001000,0.001000
1.000000,1.000000,0.001000,0.001000,1.000000,0.580873
0.001000,0.001000,0.928569,0.001000,0.001000,0.001000
1.000000,0.558308,1.000000,0.063843,0.786061,0.001000
0.274502,0.001000,0.545049,0.001000,0.001000,0.001000
0.833160,0.852289,0.001000,1.000000,0.001000,0.001000
0.944477,1.000000,0.608811,1.000000,0.001000,0.001000
1.000000,0.001000,0.609812,0.001000,1.000000,0.001000
1.000000,0.001000,0.001000,0.001000,0.001000,0.001000
0.382560,0.035528,0.313927,0.001000,0.001000,0.001000
1.000000,0.001000,0.001000,1.000000,0.001000,0.850723
0.001000,0.001000,0.391921,0.001000,0.001000,0.001000
1.000000,0.811359,0.794039,0.395470,0.220080,0.001000
1.000000,0.084276,0.502717,0.001000,0.001000,0.001000
1.000000,0.001000,0.708096,0.056265,0.538775,1.000000
0.001000,0.001000,1.000000,0.413862,0.153517,1.000000
0.001000,0.001000,0.066641,0.001000,0.001000,1.000000
1.000000,0.001000,1.000000,0.001000,1.000000,0.308258
0.331125,0.001000,0.001000,0.001000,1.000000,1.000000
0.001000,1.000000,0.395563,1.000000,0.001000,0.001000
0.288017,0.001000,0.001000,0.001000,0.001000,0.001000
1.000000,0.047028,0.338611,0.001000,0.001000,0.001000
1.000000,0.158986,0.217970,1.000000,0.476855,0.001000
1.000000,0.741757,0.056568,1.000000,0.593417,0.001000
0.001000,0.001000,0.213548,0.127108,0.088347,0.001000
0.358682,0.001000,1.000000,0.611093,1.000000,1.000000
1.000000,0.001000,0.378410,1.000000,0.001000,0.130007
0.308460,0.456979,0.001000,1.000000,0.001000,0.001000
1.000000,0.517152,0.359317,0.659693,1.000000,0.001000
0.001000,1.000000,0.916694,0.251650,0.001000,0.001000
0.449564,0.045676,0.001000,1.000000,0.001000,0.001000
0.145023,0.001000,1.000000,0.001000,0.075884,0.351130
0.001000,0.001000,0.324072,0.001000,0.172467,0.947801
1.000000,0.001000,0.001000,1.000000,0.001000,0.028422
0.001000,0.634194,0.001000,0.539137,1.000000,0.001000
0.001000,0.001000,0.890222,0.534291,1.000000,0.013835
0.736467,0.028238,0.001000,0.001000,0.001000,0.001000
1.000000,0.508847,0.729899,0.193308,0.001000,0.560596
