0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.109463,0.001000,1.000000,0.676874,0.016611,0.583468,0.164596,1.000000,0.514523,0.442224,0.453489,0.001000,0.001000,0.100111
0.001000,0.361510,1.000000,0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,1.000000,1.000000,0.001000,0.001000,0.227904
1.000000,0.796054,1.000000,0.001000,0.001000,0.001000,0.001000,1.000000,0.489584,0.386514,0.077917,0.191089,0.001000,0.001000
0.001000,0.001000,1.000000,0.001000,0.001000,0.510105,0.001000,0.591741,1.000000,1.000000,0.208914,0.001000,0.001000,0.001000
0.001000,0.001000,1.000000,1.000000,0.001000,0.519690,0.001000,0.001000,0.541132,0.001000,0.523451,0.001000,0.638479,0.001000
0.291284,0.001000,0.376108,0.334524,0.966591,1.000000,0.001000,0.028864,0.101948,0.001000,0.853576,0.001000,0.001000,0.001000
0.001000,0.001000,1.000000,1.000000,0.001000,0.607524,0.001000,0.477077,0.484694,0.753425,0.001000,0.001000,0.001000,1.000000
0.001000,0.001000,0.001000,1.000000,0.001000,0.967297,0.001000,0.152054,1.000000,0.001000,0.168169,0.155164,0.001000,0.944253
0.309281,0.001000,1.000000,0.451269,0.001000,0.001000,0.349750,0.848553,0.001000,0.001000,0.001000,0.175322,0.001000,1.000000
0.548719,0.001000,1.000000,0.001000,0.001000,0.001000,1.000000,0.001000,1.000000,0.820273,0.001000,0.001000,0.001000,0.017617
0.037274,0.907831,1.000000,1.000000,0.750339,0.467129,0.001000,0.129577,0.001000,1.000000,1.000000,0.001000,0.257871,0.001000
0.001000,0.775076,1.000000,0.555833,0.001000,0.001000,0.377685,0.317032,0.012327,1.000000,0.819643,0.001000,0.291969,0.225237
0.249114,0.001000,1.000000,0.383541,0.001000,0.558479,0.661029,0.001000,0.001000,0.001000,0.001000,0.766718,0.001000,0.585688
0.001000,0.001000,0.202010,1.000000,0.429478,0.641775,0.122481,0.001000,0.001000,0.001000,0.105800,0.001000,0.001000,0.098577
0.028906,0.040949,1.000000,0.001000,1.000000,0.389056,1.000000,0.541377,0.304727,0.900827,0.681294,0.001000,0.001000,0.222802
0.001000,0.001000,1.000000,0.343684,0.620190,0.798356,1.000000,0.477250,0.403481,0.606060,0.702703,0.001000,0.001000,0.001000
0.793868,1.000000,1.000000,0.001000,0.001000,0.630876,0.001000,0.001000,0.001000,0.001000,0.001000,0.099501,1.000000,0.001000
0.452386,0.001000,1.000000,0.214480,0.001000,0.785344,0.001000,1.000000,0.180394,0.001000,0.961792,0.001000,0.001000,0.001000
0.475668,1.000000,0.662452,0.001000,1.000000,0.580540,0.001000,0.001000,0.867325,0.001000,0.001000,0.001000,0.920486,0.535799
1.000000,0.063842,1.000000,0.001000,0.001000,0.001000,0.483805,0.001000,0.001000,0.001000,0.196763,0.829780,0.001000,1.000000
0.001000,0.001000,1.000000,1.000000,0.547567,1.000000,0.001000,0.001000,1.000000,0.001000,0.548568,0.001000,1.000000,0.001000
0.424246,0.001000,1.000000,0.001000,0.001000,0.001000,0.001000,0.013019,0.252683,0.001000,0.001000,0.001000,1.000000,0.001000
0.001000,1.000000,0.001000,0.850390,0.001000,0.001000,0.330677,0.001000,0.001000,0.001000,1.000000,0.788850,0.732795,0.395469
0.220040,0.001000,1.000000,0.061767,0.441473,0.001000,0.001000,0.001000,0.597494,0.001000,0.646852,0.056264,0.538735,1.000000
0.001000,0.001000,1.000000,0.413861,0.153477,1.000000,0.001000,0.001000,0.005397,0.001000,0.001000,1.000000,1.000000,0.001000
1.000000,0.001000,1.000000,0.307925,0.001000,0.001000,0.001000,0.001000,1.000000,1.000000,0.001000,1.000000,0.334319,1.000000
0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,1.000000,0.024519,0.277367,0.001000,0.001000,0.001000
1.000000,0.136477,1.000000,1.000000,0.476815,0.001000,1.000000,0.719248,0.001000,1.000000,0.593377,0.001000,0.001000,0.001000
0.152304,0.127107,1.000000,0.001000,0.001000,0.001000,1.000000,0.611092,1.000000,1.000000,0.379016,0.001000,0.317166,1.000000
0.001000,0.129674,1.000000,0.434470,0.001000,1.000000,0.001000,0.001000,1.000000,0.494643,0.298073,0.659692,1.000000,0.001000
0.001000,1.000000,1.000000,0.251649,0.001000,0.001000,0.001000,0.023167,0.001000,1.000000,0.001000,0.001000,0.001000,0.001000
1.000000,0.001000,1.000000,0.350797,0.001000,0.001000,0.262828,0.001000,0.172427,0.947468,0.486147,0.001000,0.001000,1.000000
0.001000,0.028089,0.855870,0.611685,0.001000,0.539136,1.000000,0.001000,0.001000,0.001000,0.828978,0.534290,1.000000,0.013502
0.100070,0.005729,1.000000,0.001000,0.001000,0.001000,0.955264,0.486338,0.668655,0.193307,0.001000,0.560263,0.236575,0.001000
0.323738,1.000000,1.000000,0.258605,0.001000,0.855426,1.000000,0.905601,0.471007,0.001000,0.001000,1.000000,0.592550,0.001000
0.789305,1.000000,1.000000,1.000000,0.001000,0.001000,0.257491,0.039546,0.583618,0.609952,0.001000,0.001000,0.001000,0.537116
1.000000,0.001000,1.000000,0.001000,0.001000,1.000000,0.001000,0.834244,1.000000,0.601781,0.511388,1.000000,0.472895,0.001000
1.000000,0.690451,1.000000,0.009476,1.000000,0.291374,0.685442,0.990852,0.009379,0.127914,0.001000,0.592696,0.905665,0.001000
0.001000,0.018024,1.000000,0.001000,0.286510,0.066601,1.000000,0.001000,0.001000,1.000000,0.001000,0.528671,0.852743,0.147073
0.001000,1.000000,1.000000,0.001000,0.082703,0.001000,1.000000,0.763997,0.190143,1.000000,0.622925,1.000000,0.521724,0.001000
0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,0.705532,0.001000,0.643171,0.670615,0.251009,0.001000,0.834254,1.000000
1.000000,0.171225,0.973234,0.229838,0.001000,0.366334,1.000000,1.000000,1.000000,0.001000,1.000000,0.581988,1.000000,0.584899
0.001000,0.612450,1.000000,0.001000,0.836267,0.001000,0.001000,0.421193,0.001000,0.245154,0.001000,0.001000,0.001000,0.001000
0.568692,0.001000,1.000000,0.001000,0.102011,0.001000,0.001000,1.000000,0.956484,0.001000,0.001000,0.001000,0.001000,0.001000
0.001000,0.809732,1.000000,1.000000,0.001000,0.639042,0.001000,0.001000,1.000000,0.001000,0.653293,0.001000,0.001000,0.836393
0.001000,0.001000,1.000000,0.054993,0.279266,0.001000,1.000000,0.001000,0.567096,0.419793,0.001000,0.001000,1.000000,1.000000
0.001000,0.655393,0.529320,0.494877,0.243838,0.001000,0.555621,0.001000,0.001000,0.001000,0.641857,0.001000,1.000000,0.001000
0.452241,0.001000,1.000000,0.001000,0.001000,1.000000,1.000000,0.001000,1.000000,0.001000,0.001000,1.000000,0.027036,0.864584
1.000000,0.001000,1.000000,1.000000,0.715150,0.269678,0.001000,0.001000,0.744751,0.001000,0.001000,1.000000,0.422693,0.001000
0.894181,0.001000,1.000000,0.001000,0.001000,0.407059,0.602037,0.001000,0.001000,0.077871,0.001000,0.001000,0.094117,0.001000
0.041965,0.469335,1.000000,1.000000,0.026639,0.001000,0.211814,0.001000,0.001000,0.518587,1.000000,1.000000,0.001000,0.001000
0.693681,0.001000,1.000000,1.000000,0.564387,1.000000,1.000000,0.001000,0.103575,0.434989,0.001000,0.280939,0.157994,0.001000
0.581497,0.001000,1.000000,0.925598,0.467760,0.001000,0.171522,0.001000,1.000000,0.001000,0.474791,0.547679,0.001000,0.269620
0.670760,1.000000,1.000000,0.854375,1.000000,1.000000,0.001000,1.000000,0.001000,1.000000,0.272927,0.486903,0.001000,0.520303
1.000000,0.001000,1.000000,1.000000,0.599305,0.561747,0.001000,0.006322,0.026648,0.001000,0.001000,0.085192,0.001000,0.001000
1.000000,1.000000,1.000000,0.001000,0.922138,0.290032,0.011431,0.200886,0.001000,0.001000,0.381905,0.001000,0.001000,0.001000
0.001000,0.346174,1.000000,0.986182,0.655454,0.001000,0.000765,0.001000,0.001000,1.000000,0.838469,0.574496,0.943423,0.001000
1.000000,0.001000,0.631993,0.001000,0.001000,0.001000,1.000000,0.001000,0.650808,0.001000,0.001000,0.693704,0.207620,0.001000
0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,0.661213,0.001000,0.519483,1.000000,0.001000,0.001000,1.000000,0.001000
0.001000,0.001000,1.000000,0.563354,0.001000,0.001000,0.001000,0.001000,0.001000,0.493227,0.480333,0.084867,0.099001,0.001000
0.204108,0.001000,1.000000,0.244707,1.000000,0.856326,1.000000,0.001000,1.000000,0.805365,0.001000,0.927275,0.001000,0.843784
0.234747,0.444161,0.653924,0.001000,0.001000,0.448158,0.001000,0.001000,0.001000,0.735856,0.001000,0.001000,0.001000,0.007573
0.959747,1.000000,1.000000,0.001000,0.001000,1.000000,1.000000,0.685765,0.001000,0.677694,0.001000,1.000000,1.000000,0.001000
1.000000,0.785624,1.000000,0.001000,1.000000,0.001000,0.568655,0.222575,0.621752,0.259760,0.001000,1.000000,0.001000,1.000000
0.516484,0.001000,1.000000,0.180949,1.000000,0.541406,0.001000,0.001000,0.001000,0.186008,0.001000,0.001000,1.000000,0.001000
0.434112,0.001000,1.000000,0.001000,0.001000,1.000000,0.001000,0.898722,0.001000,0.001000,0.565731,0.001000,0.001000,0.697020
0.323451,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,0.733962,0.739342,0.001000,0.001000,0.001000,0.314152,1.000000
0.550967,0.498452,1.000000,1.000000,1.000000,0.240241,0.404225,1.000000,0.001000,0.001000,0.905621,0.114391,0.001000,0.257072
0.001000,1.000000,1.000000,0.001000,0.001000,0.628991,0.001000,1.000000,0.001000,1.000000,0.001000,0.001000,0.001000,0.739842
1.000000,0.001000,1.000000,0.001000,0.560417,1.000000,0.001000,1.000000,0.001000,0.001000,0.001000,0.001000,1.000000,1.000000
0.001000,1.000000,1.000000,0.001000,1.000000,0.244346,0.001000,0.001000,0.386751,1.000000,0.001000,0.001000,0.271206,1.000000
0.001000,0.001000,1.000000,0.001000,0.001000,0.817227,0.001000,0.001000,0.001000,0.001000,0.001000,0.841563,0.001000,0.747335
0.006576,0.001000,1.000000,0.001000,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.289433,0.001000,0.317441
0.001000,0.092204,1.000000,0.001000,0.001000,1.000000,0.001000,0.586608,0.001000,0.001000,0.001000,1.000000,0.001000,0.776047
0.428963,0.001000,1.000000,0.930002,0.001000,0.001000,1.000000,0.505146,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000
0.001000,0.001000,0.775311,0.372369,0.001000,1.000000,0.541752,0.001000,0.468919,0.001000,1.000000,1.000000,0.286737,1.000000
1.000000,0.001000,1.000000,1.000000,0.001000,0.001000,1.000000,0.001000,0.992791,1.000000,0.261950,0.564516,0.890542,1.000000
0.453739,0.091200,0.763184,0.001000,0.001000,0.101369,0.738246,0.330660,0.001000,0.001000,0.001000,0.001000,1.000000,0.001000
1.000000,0.001000,0.653264,0.001000,0.001000,0.001000,0.001000,0.001000,0.195015,1.000000,0.341523,0.001000,0.001000,0.001000
0.001000,0.001000,1.000000,0.001000,1.000000,0.364710,0.001000,0.183235,1.000000,0.001000,0.726765,0.001000,0.595810,0.001000
1.000000,0.065770,1.000000,0.001000,0.247876,0.001000,0.001000,0.001000,1.000000,1.000000,1.000000,0.001000,0.001000,0.754837
0.001000,0.847364,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.964785,1.000000,0.001000,0.496450
0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,0.177446,0.001000,0.288042,0.475707,0.001000,0.001000,0.001000,0.001000
0.001000,0.001000,1.000000,0.001000,0.392995,0.001000,0.001000,0.379082,0.038738,1.000000,0.602887,1.000000,0.848368,0.001000
0.001000,0.688834,1.000000,0.001000,0.001000,0.001000,1.000000,0.377068,0.001000,0.340362,0.001000,0.244169,0.838703,0.065753
0.936689,0.001000,1.000000,0.001000,0.001000,0.001000,0.001000,0.353486,0.434823,0.001000,0.001000,0.250431,0.326733,0.817233
0.813884,0.676165,1.000000,0.758587,0.017433,1.000000,1.000000,0.001000,0.001000,0.001000,0.216411,0.001000,1.000000,0.001000
0.001000,0.001000,1.000000,0.972244,1.000000,1.000000,0.001000,0.001000,0.496017,0.001000,0.499110,0.001000,1.000000,1.000000
0.001000,0.630646,1.000000,0.001000,0.001000,1.000000,0.531802,0.001000,1.000000,1.000000,1.000000,0.001000,0.001000,0.001000
0.001000,0.001000,1.000000,0.001000,0.001000,0.327824,0.021681,1.000000,0.001000,0.509336,0.001000,0.001000,0.336951,1.000000
0.958510,0.001000,1.000000,0.001000,1.000000,0.001000,0.001000,0.001000,0.245717,0.001000,0.001000,0.001000,0.001000,1.000000
0.512318,0.693354,1.000000,1.000000,0.001000,1.000000,0.001000,1.000000,0.001000,0.001000,0.001000,1.000000,0.001000,0.001000
0.001000,0.001000,1.000000,0.001000,1.000000,1.000000,0.060277,0.001000,0.279847,0.001000,0.001000,1.000000,0.001000,1.000000
0.689544,1.000000,1.000000,1.000000,1.000000,0.001000,1.000000,0.367885,0.180835,0.001000,0.001000,1.000000,0.812775,0.001000
0.038467,1.000000,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,1.000000,0.001000,0.632639,1.000000,1.000000,1.000000
0.617161,0.001000,1.000000,0.633117,1.000000,0.738360,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,1.000000
0.001000,1.000000,1.000000,0.001000,0.001000,0.001000,0.893688,1.000000,0.695043,1.000000,1.000000,0.001000,0.001000,0.554431
0.886231,0.828316,0.576918,0.001000,0.138836,0.161469,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,0.636610,1.000000
0.001000,0.001000,0.652402,1.000000,0.376289,0.359489,0.671863,1.000000,0.001000,0.001000,0.168665,0.001000,0.444008,0.001000
0.001000,0.001000,1.000000,0.916672,0.001000,0.337706,0.001000,0.001000,0.393126,0.587002,0.001000,0.001000,0.416445,0.001000
1.000000,0.258930,1.000000,0.001000,0.238973,1.000000,0.100179,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,1.000000
0.958569,0.812604,1.000000,0.655576,0.707290,0.001000,1.000000,0.001000,0.084454,0.723283,0.001000,0.001000,1.000000,0.001000
0.001000,0.001000,1.000000,1.000000,0.001000,1.000000,0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,0.850731,1.000000
0.403804,0.713781,0.001000,0.493005,1.000000,0.086060,1.000000,0.001000,0.889579,0.001000,0.001000,1.000000,0.936876,0.001000
0.938881,0.323128,1.000000,0.001000,0.014595,0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,1.000000,1.000000,0.195632
0.001000,0.001000,0.690836,0.001000,0.001000,0.810605,0.102268,0.001000,0.001000,0.001000,0.001000,0.795346,0.142952,0.530109
0.825054,0.001000,1.000000,0.277212,0.173328,0.001000,0.201276,0.001000,0.213767,0.834085,0.001000,0.850978,1.000000,1.000000
0.001000,1.000000,1.000000,0.456758,0.472637,0.001000,0.001000,0.804834,0.264740,0.182817,0.001000,0.974274,0.933691,0.574773
0.001000,0.001000,1.000000,0.001000,0.001000,1.000000,0.001000,0.848274,0.591016,0.001000,0.431020,0.394484,0.001000,1.000000
0.001000,0.001000,1.000000,0.001000,0.216358,0.884622,0.015505,0.240707,0.824478,0.001000,0.001000,0.685743,0.001000,0.001000
0.001000,0.001000,1.000000,0.001000,0.001000,1.000000,0.199564,0.041136,0.001000,0.000344,0.001000,0.001000,0.001000,0.001000
0.001000,0.001000,1.000000,0.231649,1.000000,0.001000,0.001000,0.359118,1.000000,0.001000,1.000000,0.001000,0.761236,0.250241
0.001000,0.170169,1.000000,0.193381,0.735869,0.001000,0.137602,0.001000,0.013334,0.001000,0.001000,1.000000,0.222997,0.001000
1.000000,0.532480,1.000000,0.770412,0.001000,0.638198,0.011564,1.000000,0.001000,1.000000,0.001000,0.001000,1.000000,0.001000
0.466679,1.000000,1.000000,0.001000,0.001000,0.796234,0.001000,1.000000,0.019776,0.001000,0.205700,0.424177,0.891325,0.293800
0.001000,0.751556,0.878013,1.000000,0.001000,1.000000,1.000000,0.325234,0.001000,0.001000,0.001000,1.000000,0.001000,0.001000
1.000000,0.334586,1.000000,0.001000,0.042825,0.001000,0.001000,1.000000,0.776044,0.001000,0.213563,0.001000,0.001000,0.001000
1.000000,0.001000,1.000000,0.397600,0.941872,0.307510,0.001000,0.001000,0.001000,0.203191,0.001000,0.001000,0.001000,1.000000
0.001000,0.342881,1.000000,0.311631,0.228749,0.871835,1.000000,0.001000,0.916145,0.703719,0.269286,0.085849,0.001000,0.899420
0.206421,0.001000,1.000000,0.264865,0.001000,1.000000,1.000000,0.001000,0.001000,1.000000,0.001000,0.001000,0.159431,0.001000
1.000000,1.000000,1.000000,1.000000,0.126195,0.001000,0.001000,0.001000,0.001000,0.008532,1.000000,0.807359,0.234362,0.001000
0.001000,1.000000,1.000000,1.000000,0.793010,1.000000,0.001000,0.001000,0.130151,0.860618,0.001000,0.001000,0.001000,0.001000
0.001000,0.675198,1.000000,0.001000,0.001000,0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000
0.650356,1.000000,1.000000,1.000000,0.001000,0.001000,1.000000,0.001000,0.190134,0.189439,0.359165,0.335685,1.000000,1.000000
0.317253,0.443426,0.698555,0.001000,1.000000,0.001000,1.000000,1.000000,0.001000,0.001000,0.001000,0.001000,0.272200,0.001000
0.001000,0.480396,1.000000,0.001000,0.110960,0.319982,0.528419,0.001000,0.001000,0.711343,0.001000,0.001000,0.382103,0.030612
0.001000,1.000000,1.000000,0.834976,0.332616,0.001000,0.001000,1.000000,0.291222,0.001000,0.001000,1.000000,0.187096,0.001000
1.000000,0.001000,1.000000,0.001000,1.000000,0.941097,0.475799,0.465084,0.001000,0.001000,0.001000,0.104514,0.001000,0.059852
0.001000,0.001000,1.000000,0.001000,0.001000,0.001000,0.001000,0.206274,1.000000,0.100944,0.001000,1.000000,1.000000,0.905227
